 frequency       v(Aol_dB)       v(Aol_arg)     
 5.52807921e+03  3.13287996e+01  1.79890132e+02 
 5.65555523e+03  3.13287989e+01  1.79887598e+02 
 5.78597080e+03  3.13287981e+01  1.79885006e+02 
 5.91939372e+03  3.13287973e+01  1.79882355e+02 
 6.05589334e+03  3.13287964e+01  1.79879642e+02 
 6.19554061e+03  3.13287955e+01  1.79876866e+02 
 6.33840810e+03  3.13287946e+01  1.79874027e+02 
 6.48457008e+03  3.13287936e+01  1.79871122e+02 
 6.63410251e+03  3.13287926e+01  1.79868150e+02 
 6.78708313e+03  3.13287915e+01  1.79865110e+02 
 6.94359143e+03  3.13287904e+01  1.79861999e+02 
 7.10370877e+03  3.13287892e+01  1.79858817e+02 
 7.26751838e+03  3.13287880e+01  1.79855561e+02 
 7.43510539e+03  3.13287867e+01  1.79852231e+02 
 7.60655691e+03  3.13287854e+01  1.79848823e+02 
 7.78196206e+03  3.13287840e+01  1.79845337e+02 
 7.96141200e+03  3.13287825e+01  1.79841771e+02 
 8.14500001e+03  3.13287810e+01  1.79838122e+02 
 8.33282151e+03  3.13287793e+01  1.79834389e+02 
 8.52497412e+03  3.13287777e+01  1.79830570e+02 
 8.72155772e+03  3.13287759e+01  1.79826663e+02 
 8.92267449e+03  3.13287740e+01  1.79822666e+02 
 9.12842895e+03  3.13287721e+01  1.79818577e+02 
 9.33892805e+03  3.13287701e+01  1.79814393e+02 
 9.55428121e+03  3.13287680e+01  1.79810113e+02 
 9.77460036e+03  3.13287657e+01  1.79805735e+02 
 1.00000000e+04  3.13287634e+01  1.79801255e+02 
 1.02305973e+04  3.13287610e+01  1.79796672e+02 
 1.04665121e+04  3.13287584e+01  1.79791983e+02 
 1.07078670e+04  3.13287558e+01  1.79787187e+02 
 1.09547876e+04  3.13287530e+01  1.79782279e+02 
 1.12074020e+04  3.13287501e+01  1.79777259e+02 
 1.14658417e+04  3.13287470e+01  1.79772122e+02 
 1.17302409e+04  3.13287438e+01  1.79766868e+02 
 1.20007371e+04  3.13287405e+01  1.79761492e+02 
 1.22774708e+04  3.13287370e+01  1.79755992e+02 
 1.25605860e+04  3.13287333e+01  1.79750365e+02 
 1.28502297e+04  3.13287295e+01  1.79744609e+02 
 1.31465525e+04  3.13287255e+01  1.79738720e+02 
 1.34497085e+04  3.13287213e+01  1.79732695e+02 
 1.37598551e+04  3.13287169e+01  1.79726531e+02 
 1.40771537e+04  3.13287123e+01  1.79720225e+02 
 1.44017690e+04  3.13287074e+01  1.79713773e+02 
 1.47338699e+04  3.13287024e+01  1.79707173e+02 
 1.50736290e+04  3.13286971e+01  1.79700421e+02 
 1.54212228e+04  3.13286916e+01  1.79693512e+02 
 1.57768320e+04  3.13286858e+01  1.79686445e+02 
 1.61406415e+04  3.13286798e+01  1.79679215e+02 
 1.65128404e+04  3.13286734e+01  1.79671818e+02 
 1.68936220e+04  3.13286668e+01  1.79664250e+02 
 1.72831844e+04  3.13286599e+01  1.79656508e+02 
 1.76817299e+04  3.13286526e+01  1.79648587e+02 
 1.80894658e+04  3.13286450e+01  1.79640484e+02 
 1.85066040e+04  3.13286370e+01  1.79632194e+02 
 1.89333613e+04  3.13286287e+01  1.79623713e+02 
 1.93699595e+04  3.13286200e+01  1.79615036e+02 
 1.98166255e+04  3.13286109e+01  1.79606159e+02 
 2.02735916e+04  3.13286013e+01  1.79597077e+02 
 2.07410951e+04  3.13285913e+01  1.79587786e+02 
 2.12193792e+04  3.13285809e+01  1.79578281e+02 
 2.17086923e+04  3.13285699e+01  1.79568557e+02 
 2.22092889e+04  3.13285585e+01  1.79558608e+02 
 2.27214291e+04  3.13285465e+01  1.79548430e+02 
 2.32453791e+04  3.13285339e+01  1.79538018e+02 
 2.37814113e+04  3.13285208e+01  1.79527365e+02 
 2.43298042e+04  3.13285070e+01  1.79516467e+02 
 2.48908429e+04  3.13284926e+01  1.79505317e+02 
 2.54648190e+04  3.13284776e+01  1.79493910e+02 
 2.60520309e+04  3.13284618e+01  1.79482241e+02 
 2.66527837e+04  3.13284453e+01  1.79470302e+02 
 2.72673897e+04  3.13284281e+01  1.79458088e+02 
 2.78961683e+04  3.13284100e+01  1.79445592e+02 
 2.85394464e+04  3.13283911e+01  1.79432809e+02 
 2.91975583e+04  3.13283713e+01  1.79419730e+02 
 2.98708461e+04  3.13283505e+01  1.79406350e+02 
 3.05596598e+04  3.13283288e+01  1.79392662e+02 
 3.12643573e+04  3.13283061e+01  1.79378658e+02 
 3.19853049e+04  3.13282824e+01  1.79364331e+02 
 3.27228774e+04  3.13282575e+01  1.79349674e+02 
 3.34774581e+04  3.13282315e+01  1.79334679e+02 
 3.42494392e+04  3.13282042e+01  1.79319338e+02 
 3.50392221e+04  3.13281757e+01  1.79303644e+02 
 3.58472171e+04  3.13281459e+01  1.79287588e+02 
 3.66738442e+04  3.13281146e+01  1.79271162e+02 
 3.75195331e+04  3.13280819e+01  1.79254357e+02 
 3.83847234e+04  3.13280477e+01  1.79237164e+02 
 3.92698648e+04  3.13280119e+01  1.79219576e+02 
 4.01754173e+04  3.13279744e+01  1.79201582e+02 
 4.11018515e+04  3.13279352e+01  1.79183173e+02 
 4.20496491e+04  3.13278941e+01  1.79164340e+02 
 4.30193027e+04  3.13278511e+01  1.79145072e+02 
 4.40113162e+04  3.13278061e+01  1.79125361e+02 
 4.50262052e+04  3.13277591e+01  1.79105195e+02 
 4.60644974e+04  3.13277098e+01  1.79084565e+02 
 4.71267322e+04  3.13276582e+01  1.79063459e+02 
 4.82134619e+04  3.13276042e+01  1.79041866e+02 
 4.93252513e+04  3.13275477e+01  1.79019776e+02 
 5.04626783e+04  3.13274886e+01  1.78997177e+02 
 5.16263340e+04  3.13274267e+01  1.78974057e+02 
 5.28168234e+04  3.13273619e+01  1.78950404e+02 
 5.40347650e+04  3.13272941e+01  1.78926207e+02 
 5.52807921e+04  3.13272231e+01  1.78901451e+02 
 5.65555523e+04  3.13271489e+01  1.78876125e+02 
 5.78597080e+04  3.13270711e+01  1.78850216e+02 
 5.91939372e+04  3.13269898e+01  1.78823710e+02 
 6.05589334e+04  3.13269046e+01  1.78796593e+02 
 6.19554061e+04  3.13268155e+01  1.78768851e+02 
 6.33840810e+04  3.13267222e+01  1.78740470e+02 
 6.48457008e+04  3.13266246e+01  1.78711435e+02 
 6.63410251e+04  3.13265224e+01  1.78681731e+02 
 6.78708313e+04  3.13264155e+01  1.78651343e+02 
 6.94359143e+04  3.13263035e+01  1.78620256e+02 
 7.10370877e+04  3.13261864e+01  1.78588452e+02 
 7.26751838e+04  3.13260638e+01  1.78555915e+02 
 7.43510539e+04  3.13259354e+01  1.78522630e+02 
 7.60655691e+04  3.13258011e+01  1.78488578e+02 
 7.78196206e+04  3.13256605e+01  1.78453741e+02 
 7.96141200e+04  3.13255134e+01  1.78418103e+02 
 8.14500001e+04  3.13253594e+01  1.78381644e+02 
 8.33282151e+04  3.13251983e+01  1.78344345e+02 
 8.52497412e+04  3.13250296e+01  1.78306188e+02 
 8.72155772e+04  3.13248530e+01  1.78267153e+02 
 8.92267449e+04  3.13246683e+01  1.78227219e+02 
 9.12842895e+04  3.13244749e+01  1.78186366e+02 
 9.33892805e+04  3.13242725e+01  1.78144573e+02 
 9.55428121e+04  3.13240607e+01  1.78101818e+02 
 9.77460036e+04  3.13238390e+01  1.78058080e+02 
 1.00000000e+05  3.13236070e+01  1.78013335e+02 
 1.02305973e+05  3.13233641e+01  1.77967561e+02 
 1.04665121e+05  3.13231100e+01  1.77920734e+02 
 1.07078670e+05  3.13228440e+01  1.77872830e+02 
 1.09547876e+05  3.13225656e+01  1.77823824e+02 
 1.12074020e+05  3.13222743e+01  1.77773692e+02 
 1.14658417e+05  3.13219694e+01  1.77722407e+02 
 1.17302409e+05  3.13216502e+01  1.77669943e+02 
 1.20007371e+05  3.13213163e+01  1.77616274e+02 
 1.22774708e+05  3.13209667e+01  1.77561371e+02 
 1.25605860e+05  3.13206009e+01  1.77505207e+02 
 1.28502297e+05  3.13202181e+01  1.77447753e+02 
 1.31465525e+05  3.13198174e+01  1.77388979e+02 
 1.34497085e+05  3.13193981e+01  1.77328855e+02 
 1.37598551e+05  3.13189593e+01  1.77267351e+02 
 1.40771537e+05  3.13185000e+01  1.77204436e+02 
 1.44017690e+05  3.13180194e+01  1.77140076e+02 
 1.47338699e+05  3.13175164e+01  1.77074240e+02 
 1.50736290e+05  3.13169900e+01  1.77006893e+02 
 1.54212228e+05  3.13164391e+01  1.76938003e+02 
 1.57768320e+05  3.13158625e+01  1.76867532e+02 
 1.61406415e+05  3.13152592e+01  1.76795447e+02 
 1.65128404e+05  3.13146278e+01  1.76721709e+02 
 1.68936220e+05  3.13139671e+01  1.76646283e+02 
 1.72831844e+05  3.13132756e+01  1.76569129e+02 
 1.76817299e+05  3.13125520e+01  1.76490209e+02 
 1.80894658e+05  3.13117948e+01  1.76409482e+02 
 1.85066040e+05  3.13110024e+01  1.76326909e+02 
 1.89333613e+05  3.13101732e+01  1.76242448e+02 
 1.93699595e+05  3.13093054e+01  1.76156055e+02 
 1.98166255e+05  3.13083974e+01  1.76067689e+02 
 2.02735916e+05  3.13074472e+01  1.75977304e+02 
 2.07410951e+05  3.13064529e+01  1.75884855e+02 
 2.12193792e+05  3.13054125e+01  1.75790297e+02 
 2.17086923e+05  3.13043238e+01  1.75693582e+02 
 2.22092889e+05  3.13031846e+01  1.75594663e+02 
 2.27214291e+05  3.13019925e+01  1.75493489e+02 
 2.32453791e+05  3.13007452e+01  1.75390011e+02 
 2.37814113e+05  3.12994401e+01  1.75284178e+02 
 2.43298042e+05  3.12980746e+01  1.75175938e+02 
 2.48908429e+05  3.12966458e+01  1.75065237e+02 
 2.54648190e+05  3.12951508e+01  1.74952022e+02 
 2.60520309e+05  3.12935867e+01  1.74836237e+02 
 2.66527837e+05  3.12919502e+01  1.74717825e+02 
 2.72673897e+05  3.12902380e+01  1.74596730e+02 
 2.78961683e+05  3.12884466e+01  1.74472892e+02 
 2.85394464e+05  3.12865725e+01  1.74346251e+02 
 2.91975583e+05  3.12846118e+01  1.74216748e+02 
 2.98708461e+05  3.12825606e+01  1.74084319e+02 
 3.05596598e+05  3.12804147e+01  1.73948902e+02 
 3.12643573e+05  3.12781699e+01  1.73810432e+02 
 3.19853049e+05  3.12758216e+01  1.73668844e+02 
 3.27228774e+05  3.12733650e+01  1.73524070e+02 
 3.34774581e+05  3.12707954e+01  1.73376044e+02 
 3.42494392e+05  3.12681075e+01  1.73224696e+02 
 3.50392221e+05  3.12652960e+01  1.73069956e+02 
 3.58472171e+05  3.12623553e+01  1.72911752e+02 
 3.66738442e+05  3.12592796e+01  1.72750012e+02 
 3.75195331e+05  3.12560627e+01  1.72584662e+02 
 3.83847234e+05  3.12526982e+01  1.72415627e+02 
 3.92698648e+05  3.12491796e+01  1.72242831e+02 
 4.01754173e+05  3.12454999e+01  1.72066196e+02 
 4.11018515e+05  3.12416519e+01  1.71885645e+02 
 4.20496491e+05  3.12376280e+01  1.71701097e+02 
 4.30193027e+05  3.12334204e+01  1.71512472e+02 
 4.40113162e+05  3.12290209e+01  1.71319688e+02 
 4.50262052e+05  3.12244208e+01  1.71122663e+02 
 4.60644974e+05  3.12196114e+01  1.70921313e+02 
 4.71267322e+05  3.12145834e+01  1.70715552e+02 
 4.82134619e+05  3.12093270e+01  1.70505295e+02 
 4.93252513e+05  3.12038321e+01  1.70290455e+02 
 5.04626783e+05  3.11980884e+01  1.70070945e+02 
 5.16263340e+05  3.11920848e+01  1.69846676e+02 
 5.28168234e+05  3.11858101e+01  1.69617560e+02 
 5.40347650e+05  3.11792523e+01  1.69383505e+02 
 5.52807921e+05  3.11723992e+01  1.69144422e+02 
 5.65555523e+05  3.11652379e+01  1.68900220e+02 
 5.78597080e+05  3.11577552e+01  1.68650806e+02 
 5.91939372e+05  3.11499372e+01  1.68396090e+02 
 6.05589334e+05  3.11417695e+01  1.68135978e+02 
 6.19554061e+05  3.11332372e+01  1.67870379e+02 
 6.33840810e+05  3.11243248e+01  1.67599200e+02 
 6.48457008e+05  3.11150162e+01  1.67322347e+02 
 6.63410251e+05  3.11052946e+01  1.67039730e+02 
 6.78708313e+05  3.10951427e+01  1.66751255e+02 
 6.94359143e+05  3.10845426e+01  1.66456831e+02 
 7.10370877e+05  3.10734757e+01  1.66156368e+02 
 7.26751838e+05  3.10619226e+01  1.65849774e+02 
 7.43510539e+05  3.10498633e+01  1.65536960e+02 
 7.60655691e+05  3.10372772e+01  1.65217838e+02 
 7.78196206e+05  3.10241429e+01  1.64892322e+02 
 7.96141200e+05  3.10104383e+01  1.64560325e+02 
 8.14500001e+05  3.09961406e+01  1.64221763e+02 
 8.33282151e+05  3.09812261e+01  1.63876556e+02 
 8.52497412e+05  3.09656704e+01  1.63524624e+02 
 8.72155772e+05  3.09494485e+01  1.63165888e+02 
 8.92267449e+05  3.09325346e+01  1.62800276e+02 
 9.12842895e+05  3.09149018e+01  1.62427715e+02 
 9.33892805e+05  3.08965228e+01  1.62048138e+02 
 9.55428121e+05  3.08773693e+01  1.61661479e+02 
 9.77460036e+05  3.08574124e+01  1.61267679e+02 
 1.00000000e+06  3.08366222e+01  1.60866681e+02 
 1.02305973e+06  3.08149682e+01  1.60458432e+02 
 1.04665121e+06  3.07924190e+01  1.60042886e+02 
 1.07078670e+06  3.07689427e+01  1.59620001e+02 
 1.09547876e+06  3.07445063e+01  1.59189741e+02 
 1.12074020e+06  3.07190764e+01  1.58752074e+02 
 1.14658417e+06  3.06926186e+01  1.58306978e+02 
 1.17302409e+06  3.06650981e+01  1.57854435e+02 
 1.20007371e+06  3.06364794e+01  1.57394434e+02 
 1.22774708e+06  3.06067261e+01  1.56926972e+02 
 1.25605860e+06  3.05758016e+01  1.56452055e+02 
 1.28502297e+06  3.05436686e+01  1.55969696e+02 
 1.31465525e+06  3.05102893e+01  1.55479915e+02 
 1.34497085e+06  3.04756254e+01  1.54982743e+02 
 1.37598551e+06  3.04396383e+01  1.54478221e+02 
 1.40771537e+06  3.04022891e+01  1.53966396e+02 
 1.44017690e+06  3.03635385e+01  1.53447329e+02 
 1.47338699e+06  3.03233471e+01  1.52921089e+02 
 1.50736290e+06  3.02816753e+01  1.52387756e+02 
 1.54212228e+06  3.02384836e+01  1.51847420e+02 
 1.57768320e+06  3.01937323e+01  1.51300183e+02 
 1.61406415e+06  3.01473821e+01  1.50746158e+02 
 1.65128404e+06  3.00993936e+01  1.50185469e+02 
 1.68936220e+06  3.00497280e+01  1.49618253e+02 
 1.72831844e+06  2.99983466e+01  1.49044656e+02 
 1.76817299e+06  2.99452115e+01  1.48464838e+02 
 1.80894658e+06  2.98902852e+01  1.47878971e+02 
 1.85066040e+06  2.98335311e+01  1.47287236e+02 
 1.89333613e+06  2.97749131e+01  1.46689830e+02 
 1.93699595e+06  2.97143963e+01  1.46086957e+02 
 1.98166255e+06  2.96519467e+01  1.45478835e+02 
 2.02735916e+06  2.95875316e+01  1.44865693e+02 
 2.07410951e+06  2.95211193e+01  1.44247771e+02 
 2.12193792e+06  2.94526798e+01  1.43625320e+02 
 2.17086923e+06  2.93821841e+01  1.42998599e+02 
 2.22092889e+06  2.93096053e+01  1.42367879e+02 
 2.27214291e+06  2.92349177e+01  1.41733440e+02 
 2.32453791e+06  2.91580976e+01  1.41095571e+02 
 2.37814113e+06  2.90791232e+01  1.40454567e+02 
 2.43298042e+06  2.89979744e+01  1.39810735e+02 
 2.48908429e+06  2.89146333e+01  1.39164384e+02 
 2.54648190e+06  2.88290841e+01  1.38515833e+02 
 2.60520309e+06  2.87413129e+01  1.37865404e+02 
 2.66527837e+06  2.86513084e+01  1.37213426e+02 
 2.72673897e+06  2.85590612e+01  1.36560229e+02 
 2.78961683e+06  2.84645642e+01  1.35906148e+02 
 2.85394464e+06  2.83678129e+01  1.35251519e+02 
 2.91975583e+06  2.82688049e+01  1.34596682e+02 
 2.98708461e+06  2.81675402e+01  1.33941974e+02 
 3.05596598e+06  2.80640211e+01  1.33287734e+02 
 3.12643573e+06  2.79582524e+01  1.32634297e+02 
 3.19853049e+06  2.78502409e+01  1.31981998e+02 
 3.27228774e+06  2.77399960e+01  1.31331170e+02 
 3.34774581e+06  2.76275292e+01  1.30682138e+02 
 3.42494392e+06  2.75128542e+01  1.30035226e+02 
 3.50392221e+06  2.73959869e+01  1.29390752e+02 
 3.58472171e+06  2.72769453e+01  1.28749025e+02 
 3.66738442e+06  2.71557493e+01  1.28110351e+02 
 3.75195331e+06  2.70324208e+01  1.27475025e+02 
 3.83847234e+06  2.69069835e+01  1.26843336e+02 
 3.92698648e+06  2.67794630e+01  1.26215563e+02 
 4.01754173e+06  2.66498864e+01  1.25591975e+02 
 4.11018515e+06  2.65182825e+01  1.24972833e+02 
 4.20496491e+06  2.63846814e+01  1.24358387e+02 
 4.30193027e+06  2.62491148e+01  1.23748875e+02 
 4.40113162e+06  2.61116154e+01  1.23144526e+02 
 4.50262052e+06  2.59722171e+01  1.22545556e+02 
 4.60644974e+06  2.58309550e+01  1.21952171e+02 
 4.71267322e+06  2.56878650e+01  1.21364564e+02 
 4.82134619e+06  2.55429838e+01  1.20782918e+02 
 4.93252513e+06  2.53963489e+01  1.20207403e+02 
 5.04626783e+06  2.52479982e+01  1.19638177e+02 
 5.16263340e+06  2.50979704e+01  1.19075386e+02 
 5.28168234e+06  2.49463043e+01  1.18519166e+02 
 5.40347650e+06  2.47930392e+01  1.17969639e+02 
 5.52807921e+06  2.46382146e+01  1.17426917e+02 
 5.65555523e+06  2.44818700e+01  1.16891101e+02 
 5.78597080e+06  2.43240451e+01  1.16362281e+02 
 5.91939372e+06  2.41647794e+01  1.15840534e+02 
 6.05589334e+06  2.40041123e+01  1.15325929e+02 
 6.19554061e+06  2.38420831e+01  1.14818524e+02 
 6.33840810e+06  2.36787307e+01  1.14318366e+02 
 6.48457008e+06  2.35140938e+01  1.13825493e+02 
 6.63410251e+06  2.33482105e+01  1.13339934e+02 
 6.78708313e+06  2.31811188e+01  1.12861710e+02 
 6.94359143e+06  2.30128559e+01  1.12390831e+02 
 7.10370877e+06  2.28434585e+01  1.11927301e+02 
 7.26751838e+06  2.26729629e+01  1.11471115e+02 
 7.43510539e+06  2.25014046e+01  1.11022260e+02 
 7.60655691e+06  2.23288186e+01  1.10580717e+02 
 7.78196206e+06  2.21552390e+01  1.10146461e+02 
 7.96141200e+06  2.19806995e+01  1.09719458e+02 
 8.14500001e+06  2.18052329e+01  1.09299671e+02 
 8.33282151e+06  2.16288712e+01  1.08887055e+02 
 8.52497412e+06  2.14516458e+01  1.08481561e+02 
 8.72155772e+06  2.12735872e+01  1.08083135e+02 
 8.92267449e+06  2.10947253e+01  1.07691718e+02 
 9.12842895e+06  2.09150890e+01  1.07307246e+02 
 9.33892805e+06  2.07347066e+01  1.06929653e+02 
 9.55428121e+06  2.05536056e+01  1.06558868e+02 
 9.77460036e+06  2.03718125e+01  1.06194817e+02 
 1.00000000e+07  2.01893534e+01  1.05837422e+02 
 1.02305973e+07  2.00062533e+01  1.05486604e+02 
 1.04665121e+07  1.98225367e+01  1.05142281e+02 
 1.07078670e+07  1.96382270e+01  1.04804367e+02 
 1.09547876e+07  1.94533472e+01  1.04472775e+02 
 1.12074020e+07  1.92679194e+01  1.04147418e+02 
 1.14658417e+07  1.90819650e+01  1.03828204e+02 
 1.17302409e+07  1.88955047e+01  1.03515042e+02 
 1.20007371e+07  1.87085585e+01  1.03207841e+02 
 1.22774708e+07  1.85211456e+01  1.02906504e+02 
 1.25605860e+07  1.83332848e+01  1.02610939e+02 
 1.28502297e+07  1.81449940e+01  1.02321049e+02 
 1.31465525e+07  1.79562905e+01  1.02036739e+02 
 1.34497085e+07  1.77671912e+01  1.01757913e+02 
 1.37598551e+07  1.75777120e+01  1.01484473e+02 
 1.40771537e+07  1.73878685e+01  1.01216324e+02 
 1.44017690e+07  1.71976758e+01  1.00953369e+02 
 1.47338699e+07  1.70071481e+01  1.00695511e+02 
 1.50736290e+07  1.68162994e+01  1.00442654e+02 
 1.54212228e+07  1.66251429e+01  1.00194701e+02 
 1.57768320e+07  1.64336915e+01  9.99515580e+01 
 1.61406415e+07  1.62419576e+01  9.97131285e+01 
 1.65128404e+07  1.60499530e+01  9.94793182e+01 
 1.68936220e+07  1.58576890e+01  9.92500328e+01 
 1.72831844e+07  1.56651767e+01  9.90251790e+01 
 1.76817299e+07  1.54724265e+01  9.88046639e+01 
 1.80894658e+07  1.52794486e+01  9.85883955e+01 
 1.85066040e+07  1.50862526e+01  9.83762825e+01 
 1.89333613e+07  1.48928479e+01  9.81682346e+01 
 1.93699595e+07  1.46992434e+01  9.79641621e+01 
 1.98166255e+07  1.45054477e+01  9.77639764e+01 
 2.02735916e+07  1.43114689e+01  9.75675897e+01 
 2.07410951e+07  1.41173151e+01  9.73749152e+01 
 2.12193792e+07  1.39229938e+01  9.71858672e+01 
 2.17086923e+07  1.37285122e+01  9.70003606e+01 
 2.22092889e+07  1.35338774e+01  9.68183117e+01 
 2.27214291e+07  1.33390960e+01  9.66396376e+01 
 2.32453791e+07  1.31441744e+01  9.64642562e+01 
 2.37814113e+07  1.29491188e+01  9.62920869e+01 
 2.43298042e+07  1.27539351e+01  9.61230497e+01 
 2.48908429e+07  1.25586288e+01  9.59570657e+01 
 2.54648190e+07  1.23632055e+01  9.57940572e+01 
 2.60520309e+07  1.21676704e+01  9.56339473e+01 
 2.66527837e+07  1.19720283e+01  9.54766600e+01 
 2.72673897e+07  1.17762841e+01  9.53221207e+01 
 2.78961683e+07  1.15804424e+01  9.51702554e+01 
 2.85394464e+07  1.13845075e+01  9.50209912e+01 
 2.91975583e+07  1.11884837e+01  9.48742562e+01 
 2.98708461e+07  1.09923749e+01  9.47299795e+01 
 3.05596598e+07  1.07961850e+01  9.45880909e+01 
 3.12643573e+07  1.05999178e+01  9.44485214e+01 
 3.19853049e+07  1.04035768e+01  9.43112027e+01 
 3.27228774e+07  1.02071653e+01  9.41760675e+01 
 3.34774581e+07  1.00106868e+01  9.40430494e+01 
 3.42494392e+07  9.81414418e+00  9.39120827e+01 
 3.50392221e+07  9.61754061e+00  9.37831028e+01 
 3.58472171e+07  9.42087893e+00  9.36560457e+01 
 3.66738442e+07  9.22416191e+00  9.35308481e+01 
 3.75195331e+07  9.02739221e+00  9.34074479e+01 
 3.83847234e+07  8.83057239e+00  9.32857834e+01 
 3.92698648e+07  8.63370490e+00  9.31657936e+01 
 4.01754173e+07  8.43679210e+00  9.30474186e+01 
 4.11018515e+07  8.23983626e+00  9.29305988e+01 
 4.20496491e+07  8.04283955e+00  9.28152756e+01 
 4.30193027e+07  7.84580408e+00  9.27013906e+01 
 4.40113162e+07  7.64873187e+00  9.25888866e+01 
 4.50262052e+07  7.45162486e+00  9.24777066e+01 
 4.60644974e+07  7.25448493e+00  9.23677944e+01 
 4.71267322e+07  7.05731389e+00  9.22590942e+01 
 4.82134619e+07  6.86011349e+00  9.21515509e+01 
 4.93252513e+07  6.66288541e+00  9.20451099e+01 
 5.04626783e+07  6.46563129e+00  9.19397169e+01 
 5.16263340e+07  6.26835269e+00  9.18353183e+01 
 5.28168234e+07  6.07105116e+00  9.17318610e+01 
 5.40347650e+07  5.87372817e+00  9.16292920e+01 
 5.52807921e+07  5.67638516e+00  9.15275591e+01 
 5.65555523e+07  5.47902352e+00  9.14266102e+01 
 5.78597080e+07  5.28164463e+00  9.13263937e+01 
 5.91939372e+07  5.08424979e+00  9.12268583e+01 
 6.05589334e+07  4.88684031e+00  9.11279530e+01 
 6.19554061e+07  4.68941744e+00  9.10296272e+01 
 6.33840810e+07  4.49198241e+00  9.09318303e+01 
 6.48457008e+07  4.29453645e+00  9.08345123e+01 
 6.63410251e+07  4.09708073e+00  9.07376232e+01 
 6.78708313e+07  3.89961642e+00  9.06411133e+01 
 6.94359143e+07  3.70214468e+00  9.05449329e+01 
 7.10370877e+07  3.50466663e+00  9.04490327e+01 
 7.26751838e+07  3.30718340e+00  9.03533633e+01 
 7.43510539e+07  3.10969610e+00  9.02578756e+01 
 7.60655691e+07  2.91220583e+00  9.01625206e+01 
 7.78196206e+07  2.71471368e+00  9.00672491e+01 
 7.96141200e+07  2.51722076e+00  8.99720121e+01 
 8.14500001e+07  2.31972816e+00  8.98767608e+01 
 8.33282151e+07  2.12223695e+00  8.97814461e+01 
 8.52497412e+07  1.92474825e+00  8.96860190e+01 
 8.72155772e+07  1.72726314e+00  8.95904305e+01 
 8.92267449e+07  1.52978274e+00  8.94946313e+01 
 9.12842895e+07  1.33230816e+00  8.93985724e+01 
 9.33892805e+07  1.13484054e+00  8.93022042e+01 
 9.55428121e+07  9.37381005e-01  8.92054774e+01 
 9.77460036e+07  7.39930727e-01  8.91083422e+01 
 1.00000000e+08  5.42490881e-01  8.90107487e+01 
 1.02305973e+08  3.45062667e-01  8.89126469e+01 
 1.04665121e+08  1.47647308e-01  8.88139865e+01 
 1.07078670e+08 -4.97539454e-02  8.87147169e+01 
 1.09547876e+08 -2.47139816e-01  8.86147873e+01 
 1.12074020e+08 -4.44508992e-01  8.85141464e+01 
 1.14658417e+08 -6.41860132e-01  8.84127428e+01 
 1.17302409e+08 -8.39191853e-01  8.83105246e+01 
 1.20007371e+08 -1.03650274e+00  8.82074397e+01 
 1.22774708e+08 -1.23379132e+00  8.81034353e+01 
 1.25605860e+08 -1.43105609e+00  8.79984585e+01 
 1.28502297e+08 -1.62829550e+00  8.78924558e+01 
 1.31465525e+08 -1.82550794e+00  8.77853732e+01 
 1.34497085e+08 -2.02269174e+00  8.76771563e+01 
 1.37598551e+08 -2.21984518e+00  8.75677502e+01 
 1.40771537e+08 -2.41696648e+00  8.74570993e+01 
 1.44017690e+08 -2.61405380e+00  8.73451476e+01 
 1.47338699e+08 -2.81110522e+00  8.72318385e+01 
 1.50736290e+08 -3.00811875e+00  8.71171147e+01 
 1.54212228e+08 -3.20509232e+00  8.70009185e+01 
 1.57768320e+08 -3.40202379e+00  8.68831913e+01 
 1.61406415e+08 -3.59891093e+00  8.67638740e+01 
 1.65128404e+08 -3.79575142e+00  8.66429067e+01 
 1.68936220e+08 -3.99254285e+00  8.65202288e+01 
 1.72831844e+08 -4.18928270e+00  8.63957791e+01 
 1.76817299e+08 -4.38596837e+00  8.62694955e+01 
 1.80894658e+08 -4.58259712e+00  8.61413151e+01 
 1.85066040e+08 -4.77916613e+00  8.60111745e+01 
 1.89333613e+08 -4.97567243e+00  8.58790092e+01 
 1.93699595e+08 -5.17211296e+00  8.57447539e+01 
 1.98166255e+08 -5.36848449e+00  8.56083425e+01 
 2.02735916e+08 -5.56478368e+00  8.54697080e+01 
 2.07410951e+08 -5.76100705e+00  8.53287826e+01 
 2.12193792e+08 -5.95715096e+00  8.51854976e+01 
 2.17086923e+08 -6.15321160e+00  8.50397833e+01 
 2.22092889e+08 -6.34918502e+00  8.48915691e+01 
 2.27214291e+08 -6.54506710e+00  8.47407834e+01 
 2.32453791e+08 -6.74085352e+00  8.45873538e+01 
 2.37814113e+08 -6.93653980e+00  8.44312067e+01 
 2.43298042e+08 -7.13212125e+00  8.42722677e+01 
 2.48908429e+08 -7.32759298e+00  8.41104615e+01 
 2.54648190e+08 -7.52294989e+00  8.39457114e+01 
 2.60520309e+08 -7.71818666e+00  8.37779402e+01 
 2.66527837e+08 -7.91329775e+00  8.36070693e+01 
 2.72673897e+08 -8.10827736e+00  8.34330194e+01 
 2.78961683e+08 -8.30311945e+00  8.32557098e+01 
 2.85394464e+08 -8.49781773e+00  8.30750593e+01 
 2.91975583e+08 -8.69236564e+00  8.28909851e+01 
 2.98708461e+08 -8.88675632e+00  8.27034040e+01 
 3.05596598e+08 -9.08098264e+00  8.25122313e+01 
