 time            v(vin)          v(vout)        
 1.19684226e-03  7.59447386e-01  3.43363791e-01 
 1.19784226e-03  7.59467797e-01  3.43169536e-01 
 1.19884226e-03  7.59487835e-01  3.42979268e-01 
 1.19984226e-03  7.59507498e-01  3.42792969e-01 
 1.20084226e-03  7.59526785e-01  3.42610621e-01 
 1.20184226e-03  7.59545697e-01  3.42432207e-01 
 1.20284226e-03  7.59564231e-01  3.42257710e-01 
 1.20384226e-03  7.59582388e-01  3.42087114e-01 
 1.20484226e-03  7.59600167e-01  3.41920402e-01 
 1.20584226e-03  7.59617567e-01  3.41757559e-01 
 1.20684226e-03  7.59634587e-01  3.41598569e-01 
 1.20784226e-03  7.59651226e-01  3.41443419e-01 
 1.20884226e-03  7.59667485e-01  3.41292094e-01 
 1.20984226e-03  7.59683362e-01  3.41144579e-01 
 1.21084226e-03  7.59698857e-01  3.41000861e-01 
 1.21184226e-03  7.59713969e-01  3.40860927e-01 
 1.21284226e-03  7.59728697e-01  3.40724765e-01 
 1.21384226e-03  7.59743041e-01  3.40592362e-01 
 1.21484226e-03  7.59757001e-01  3.40463705e-01 
 1.21584226e-03  7.59770575e-01  3.40338784e-01 
 1.21684226e-03  7.59783764e-01  3.40217586e-01 
 1.21784226e-03  7.59796566e-01  3.40100102e-01 
 1.21884226e-03  7.59808982e-01  3.39986321e-01 
 1.21984226e-03  7.59821010e-01  3.39876231e-01 
 1.22084226e-03  7.59832651e-01  3.39769825e-01 
 1.22184226e-03  7.59843904e-01  3.39667091e-01 
 1.22284226e-03  7.59854768e-01  3.39568022e-01 
 1.22384226e-03  7.59865243e-01  3.39472608e-01 
 1.22484226e-03  7.59875328e-01  3.39380840e-01 
 1.22584226e-03  7.59885024e-01  3.39292712e-01 
 1.22684226e-03  7.59894329e-01  3.39208214e-01 
 1.22784226e-03  7.59903244e-01  3.39127340e-01 
 1.22884226e-03  7.59911767e-01  3.39050083e-01 
 1.22984226e-03  7.59919900e-01  3.38976435e-01 
 1.23084226e-03  7.59927641e-01  3.38906391e-01 
 1.23184226e-03  7.59934990e-01  3.38839944e-01 
 1.23196726e-03  7.59935881e-01  3.38831894e-01 
 1.23221726e-03  7.59937644e-01  3.38815953e-01 
 1.23271726e-03  7.59941098e-01  3.38784749e-01 
 1.23371726e-03  7.59947712e-01  3.38725031e-01 
 1.23471726e-03  7.59953932e-01  3.38668895e-01 
 1.23571726e-03  7.59959760e-01  3.38616335e-01 
 1.23671726e-03  7.59965194e-01  3.38567348e-01 
 1.23771726e-03  7.59970235e-01  3.38521928e-01 
 1.23871726e-03  7.59974882e-01  3.38480072e-01 
 1.23884226e-03  7.59975436e-01  3.38475094e-01 
 1.23909226e-03  7.59976524e-01  3.38465294e-01 
 1.23959226e-03  7.59978626e-01  3.38446369e-01 
 1.24059226e-03  7.59982535e-01  3.38411186e-01 
 1.24159226e-03  7.59986050e-01  3.38379558e-01 
 1.24259226e-03  7.59989170e-01  3.38351481e-01 
 1.24359226e-03  7.59991896e-01  3.38326953e-01 
 1.24459226e-03  7.59994228e-01  3.38305972e-01 
 1.24559226e-03  7.59996165e-01  3.38288537e-01 
 1.24659226e-03  7.59997708e-01  3.38274645e-01 
 1.24671726e-03  7.59997873e-01  3.38273161e-01 
 1.24696726e-03  7.59998185e-01  3.38270350e-01 
 1.24746726e-03  7.59998734e-01  3.38265396e-01 
 1.24759226e-03  7.59998856e-01  3.38264299e-01 
 1.24784226e-03  7.59999081e-01  3.38262263e-01 
 1.24834226e-03  7.59999458e-01  3.38258859e-01 
 1.24934226e-03  7.59999915e-01  3.38254707e-01 
 1.25034226e-03  7.59999977e-01  3.38254097e-01 
 1.25134226e-03  7.59999644e-01  3.38257027e-01 
 1.25234226e-03  7.59998917e-01  3.38263498e-01 
 1.25334226e-03  7.59997795e-01  3.38273511e-01 
 1.25434226e-03  7.59996278e-01  3.38287066e-01 
 1.25534226e-03  7.59994367e-01  3.38304166e-01 
 1.25634226e-03  7.59992061e-01  3.38324810e-01 
 1.25734226e-03  7.59989361e-01  3.38349001e-01 
 1.25834226e-03  7.59986266e-01  3.38376741e-01 
 1.25934226e-03  7.59982777e-01  3.38408032e-01 
 1.26034226e-03  7.59978894e-01  3.38442877e-01 
 1.26134226e-03  7.59974617e-01  3.38481280e-01 
 1.26234226e-03  7.59969946e-01  3.38523242e-01 
 1.26334226e-03  7.59964882e-01  3.38568768e-01 
 1.26434226e-03  7.59959424e-01  3.38617862e-01 
 1.26534226e-03  7.59953573e-01  3.38670528e-01 
 1.26634226e-03  7.59947329e-01  3.38726771e-01 
 1.26734226e-03  7.59940692e-01  3.38786595e-01 
 1.26834226e-03  7.59933663e-01  3.38850006e-01 
 1.26934226e-03  7.59926242e-01  3.38917009e-01 
 1.27034226e-03  7.59918429e-01  3.38987609e-01 
 1.27134226e-03  7.59910224e-01  3.39061814e-01 
 1.27234226e-03  7.59901628e-01  3.39139629e-01 
 1.27334226e-03  7.59892641e-01  3.39221062e-01 
 1.27434226e-03  7.59883264e-01  3.39306119e-01 
 1.27534226e-03  7.59873497e-01  3.39394808e-01 
 1.27634226e-03  7.59863339e-01  3.39487136e-01 
 1.27734226e-03  7.59852792e-01  3.39583112e-01 
 1.27834226e-03  7.59841857e-01  3.39682745e-01 
 1.27934226e-03  7.59830533e-01  3.39786043e-01 
 1.28034226e-03  7.59818820e-01  3.39893015e-01 
 1.28134226e-03  7.59806720e-01  3.40003670e-01 
 1.28234226e-03  7.59794233e-01  3.40118019e-01 
 1.28334226e-03  7.59781359e-01  3.40236072e-01 
 1.28434226e-03  7.59768100e-01  3.40357839e-01 
 1.28534226e-03  7.59754454e-01  3.40483332e-01 
 1.28634226e-03  7.59740423e-01  3.40612561e-01 
 1.28734226e-03  7.59726008e-01  3.40745538e-01 
 1.28834226e-03  7.59711209e-01  3.40882276e-01 
 1.28934226e-03  7.59696027e-01  3.41022786e-01 
 1.29034226e-03  7.59680461e-01  3.41167082e-01 
 1.29134226e-03  7.59664514e-01  3.41315177e-01 
 1.29234226e-03  7.59648185e-01  3.41467084e-01 
 1.29334226e-03  7.59631475e-01  3.41622817e-01 
 1.29434226e-03  7.59614385e-01  3.41782390e-01 
 1.29534226e-03  7.59596915e-01  3.41945820e-01 
 1.29634226e-03  7.59579067e-01  3.42113120e-01 
 1.29734226e-03  7.59560840e-01  3.42284306e-01 
 1.29834226e-03  7.59542236e-01  3.42459394e-01 
 1.29934226e-03  7.59523255e-01  3.42638402e-01 
 1.30034226e-03  7.59503898e-01  3.42821345e-01 
 1.30134226e-03  7.59484166e-01  3.43008241e-01 
 1.30234226e-03  7.59464059e-01  3.43199108e-01 
 1.30334226e-03  7.59443579e-01  3.43393964e-01 
 1.30434226e-03  7.59422726e-01  3.43592829e-01 
 1.30534226e-03  7.59401502e-01  3.43795720e-01 
 1.30634226e-03  7.59379905e-01  3.44002658e-01 
 1.30734226e-03  7.59357939e-01  3.44213663e-01 
 1.30834226e-03  7.59335603e-01  3.44428755e-01 
 1.30934226e-03  7.59312899e-01  3.44647956e-01 
 1.31034226e-03  7.59289827e-01  3.44871288e-01 
 1.31134226e-03  7.59266388e-01  3.45098771e-01 
 1.31234226e-03  7.59242584e-01  3.45330431e-01 
 1.31334226e-03  7.59218414e-01  3.45566288e-01 
 1.31434226e-03  7.59193881e-01  3.45806367e-01 
 1.31534226e-03  7.59168985e-01  3.46050693e-01 
 1.31634226e-03  7.59143726e-01  3.46299290e-01 
 1.31734226e-03  7.59118107e-01  3.46552184e-01 
 1.31834226e-03  7.59092128e-01  3.46809401e-01 
 1.31934226e-03  7.59065790e-01  3.47070966e-01 
 1.32034226e-03  7.59039093e-01  3.47336909e-01 
 1.32134226e-03  7.59012040e-01  3.47607255e-01 
 1.32234226e-03  7.58984632e-01  3.47882034e-01 
 1.32334226e-03  7.58956868e-01  3.48161274e-01 
 1.32434226e-03  7.58928751e-01  3.48445006e-01 
 1.32534226e-03  7.58900282e-01  3.48733260e-01 
 1.32634226e-03  7.58871461e-01  3.49026066e-01 
 1.32734226e-03  7.58842290e-01  3.49323456e-01 
 1.32834226e-03  7.58812770e-01  3.49625463e-01 
 1.32934226e-03  7.58782901e-01  3.49932119e-01 
 1.33034226e-03  7.58752687e-01  3.50243459e-01 
 1.33134226e-03  7.58722126e-01  3.50559517e-01 
 1.33234226e-03  7.58691222e-01  3.50880328e-01 
 1.33334226e-03  7.58659974e-01  3.51205928e-01 
 1.33434226e-03  7.58628384e-01  3.51536353e-01 
 1.33534226e-03  7.58596454e-01  3.51871642e-01 
 1.33634226e-03  7.58564184e-01  3.52211832e-01 
 1.33734226e-03  7.58531576e-01  3.52556963e-01 
 1.33834226e-03  7.58498631e-01  3.52907074e-01 
 1.33934226e-03  7.58465351e-01  3.53262207e-01 
 1.34034226e-03  7.58431737e-01  3.53622403e-01 
 1.34134226e-03  7.58397790e-01  3.53987704e-01 
 1.34234226e-03  7.58363511e-01  3.54358154e-01 
 1.34334226e-03  7.58328902e-01  3.54733798e-01 
 1.34434226e-03  7.58293964e-01  3.55114679e-01 
 1.34534226e-03  7.58258699e-01  3.55500846e-01 
 1.34634226e-03  7.58223108e-01  3.55892343e-01 
 1.34734226e-03  7.58187192e-01  3.56289221e-01 
 1.34834226e-03  7.58150953e-01  3.56691528e-01 
 1.34934226e-03  7.58114392e-01  3.57099313e-01 
 1.35034226e-03  7.58077511e-01  3.57512628e-01 
 1.35134226e-03  7.58040311e-01  3.57931526e-01 
 1.35234226e-03  7.58002794e-01  3.58356059e-01 
 1.35334226e-03  7.57964960e-01  3.58786282e-01 
 1.35434226e-03  7.57926812e-01  3.59222251e-01 
 1.35446726e-03  7.57922022e-01  3.59277159e-01 
 1.35471726e-03  7.57912426e-01  3.59387232e-01 
 1.35521726e-03  7.57893176e-01  3.59608480e-01 
 1.35621726e-03  7.57854443e-01  3.60055375e-01 
 1.35721726e-03  7.57815399e-01  3.60508180e-01 
 1.35821726e-03  7.57776047e-01  3.60966957e-01 
 1.35921726e-03  7.57736388e-01  3.61431766e-01 
 1.36021726e-03  7.57696424e-01  3.61902670e-01 
 1.36121726e-03  7.57656156e-01  3.62379732e-01 
 1.36221726e-03  7.57615585e-01  3.62863018e-01 
 1.36321726e-03  7.57574714e-01  3.63352594e-01 
 1.36421726e-03  7.57533544e-01  3.63848527e-01 
 1.36521726e-03  7.57492076e-01  3.64350887e-01 
 1.36621726e-03  7.57450313e-01  3.64859743e-01 
 1.36721726e-03  7.57408256e-01  3.65375169e-01 
 1.36821726e-03  7.57365906e-01  3.65897236e-01 
 1.36921726e-03  7.57323265e-01  3.66426020e-01 
 1.37021726e-03  7.57280335e-01  3.66961596e-01 
 1.37121726e-03  7.57237118e-01  3.67504043e-01 
 1.37221726e-03  7.57193615e-01  3.68053439e-01 
 1.37321726e-03  7.57149828e-01  3.68609866e-01 
 1.37421726e-03  7.57105759e-01  3.69173405e-01 
 1.37521726e-03  7.57061409e-01  3.69744142e-01 
 1.37621726e-03  7.57016780e-01  3.70322160e-01 
 1.37634226e-03  7.57011182e-01  3.70394936e-01 
 1.37659226e-03  7.56999973e-01  3.70540813e-01 
 1.37709226e-03  7.56977503e-01  3.70833967e-01 
 1.37809226e-03  7.56932357e-01  3.71425876e-01 
 1.37909226e-03  7.56886936e-01  3.72025323e-01 
 1.38009226e-03  7.56841244e-01  3.72632399e-01 
 1.38109226e-03  7.56795282e-01  3.73247198e-01 
 1.38209226e-03  7.56749052e-01  3.73869817e-01 
 1.38309226e-03  7.56702555e-01  3.74500352e-01 
 1.38409226e-03  7.56655794e-01  3.75138903e-01 
 1.38509226e-03  7.56608769e-01  3.75785570e-01 
 1.38609226e-03  7.56561484e-01  3.76440458e-01 
 1.38709226e-03  7.56513940e-01  3.77103670e-01 
 1.38809226e-03  7.56466139e-01  3.77775314e-01 
 1.38909226e-03  7.56418082e-01  3.78455497e-01 
 1.39009226e-03  7.56369772e-01  3.79144331e-01 
 1.39109226e-03  7.56321211e-01  3.79841928e-01 
 1.39209226e-03  7.56272400e-01  3.80548402e-01 
 1.39309226e-03  7.56223342e-01  3.81263871e-01 
 1.39409226e-03  7.56174037e-01  3.81988452e-01 
 1.39509226e-03  7.56124489e-01  3.82722265e-01 
 1.39609226e-03  7.56074700e-01  3.83465433e-01 
 1.39709226e-03  7.56024670e-01  3.84218081e-01 
 1.39809226e-03  7.55974402e-01  3.84980335e-01 
 1.39909226e-03  7.55923899e-01  3.85752323e-01 
 1.40009226e-03  7.55873162e-01  3.86534175e-01 
 1.40109226e-03  7.55822193e-01  3.87326025e-01 
 1.40209226e-03  7.55770994e-01  3.88128006e-01 
 1.40309226e-03  7.55719567e-01  3.88940254e-01 
 1.40409226e-03  7.55667915e-01  3.89762909e-01 
 1.40509226e-03  7.55616039e-01  3.90596109e-01 
 1.40609226e-03  7.55563941e-01  3.91439998e-01 
 1.40709226e-03  7.55511623e-01  3.92294719e-01 
 1.40809226e-03  7.55459088e-01  3.93160418e-01 
 1.40909226e-03  7.55406337e-01  3.94037242e-01 
 1.41009226e-03  7.55353373e-01  3.94925341e-01 
 1.41109226e-03  7.55300197e-01  3.95824867e-01 
 1.41209226e-03  7.55246813e-01  3.96735971e-01 
 1.41309226e-03  7.55193221e-01  3.97658808e-01 
 1.41409226e-03  7.55139424e-01  3.98593534e-01 
 1.41509226e-03  7.55085424e-01  3.99540306e-01 
 1.41609226e-03  7.55031223e-01  4.00499283e-01 
 1.41709226e-03  7.54976824e-01  4.01470625e-01 
 1.41809226e-03  7.54922228e-01  4.02454493e-01 
 1.41909226e-03  7.54867438e-01  4.03451049e-01 
 1.42009226e-03  7.54812456e-01  4.04460456e-01 
 1.42109226e-03  7.54757284e-01  4.05482879e-01 
 1.42209226e-03  7.54701924e-01  4.06518483e-01 
 1.42309226e-03  7.54646379e-01  4.07567432e-01 
 1.42409226e-03  7.54590650e-01  4.08629893e-01 
 1.42509226e-03  7.54534739e-01  4.09706032e-01 
 1.42609226e-03  7.54478650e-01  4.10796015e-01 
 1.42709226e-03  7.54422384e-01  4.11900009e-01 
 1.42809226e-03  7.54365943e-01  4.13018180e-01 
 1.42909226e-03  7.54309330e-01  4.14150694e-01 
 1.43009226e-03  7.54252547e-01  4.15297715e-01 
 1.43109226e-03  7.54195596e-01  4.16459410e-01 
 1.43209226e-03  7.54138480e-01  4.17635940e-01 
 1.43309226e-03  7.54081200e-01  4.18827468e-01 
 1.43409226e-03  7.54023758e-01  4.20034156e-01 
 1.43509226e-03  7.53966158e-01  4.21256162e-01 
 1.43609226e-03  7.53908402e-01  4.22493645e-01 
 1.43709226e-03  7.53850491e-01  4.23746759e-01 
 1.43809226e-03  7.53792428e-01  4.25015657e-01 
 1.43909226e-03  7.53734215e-01  4.26300489e-01 
 1.44009226e-03  7.53675855e-01  4.27601403e-01 
 1.44109226e-03  7.53617350e-01  4.28918544e-01 
 1.44209226e-03  7.53558702e-01  4.30252051e-01 
 1.44309226e-03  7.53499914e-01  4.31602063e-01 
 1.44409226e-03  7.53440987e-01  4.32968711e-01 
 1.44509226e-03  7.53381925e-01  4.34352125e-01 
 1.44609226e-03  7.53322729e-01  4.35752430e-01 
 1.44709226e-03  7.53263402e-01  4.37169744e-01 
 1.44809226e-03  7.53203946e-01  4.38604183e-01 
 1.44909226e-03  7.53144363e-01  4.40055855e-01 
 1.45009226e-03  7.53084657e-01  4.41524865e-01 
 1.45109226e-03  7.53024828e-01  4.43011309e-01 
 1.45209226e-03  7.52964880e-01  4.44515279e-01 
 1.45309226e-03  7.52904815e-01  4.46036861e-01 
 1.45409226e-03  7.52844636e-01  4.47576134e-01 
 1.45509226e-03  7.52784344e-01  4.49133170e-01 
 1.45609226e-03  7.52723942e-01  4.50708033e-01 
 1.45709226e-03  7.52663433e-01  4.52300781e-01 
 1.45809226e-03  7.52602819e-01  4.53911465e-01 
 1.45909226e-03  7.52542102e-01  4.55540128e-01 
 1.46009226e-03  7.52481284e-01  4.57186806e-01 
 1.46109226e-03  7.52420368e-01  4.58851525e-01 
 1.46209226e-03  7.52359357e-01  4.60534306e-01 
 1.46309226e-03  7.52298253e-01  4.62235160e-01 
 1.46409226e-03  7.52237058e-01  4.63954090e-01 
 1.46509226e-03  7.52175775e-01  4.65691093e-01 
 1.46609226e-03  7.52114406e-01  4.67446155e-01 
 1.46709226e-03  7.52052953e-01  4.69219255e-01 
 1.46809226e-03  7.51991420e-01  4.71010365e-01 
 1.46909226e-03  7.51929807e-01  4.72819446e-01 
 1.47009226e-03  7.51868119e-01  4.74646453e-01 
 1.47109226e-03  7.51806357e-01  4.76491333e-01 
 1.47209226e-03  7.51744523e-01  4.78354024e-01 
 1.47309226e-03  7.51682621e-01  4.80234456e-01 
 1.47409226e-03  7.51620652e-01  4.82132552e-01 
 1.47509226e-03  7.51558619e-01  4.84048227e-01 
 1.47609226e-03  7.51496525e-01  4.85981387e-01 
 1.47709226e-03  7.51434371e-01  4.87931933e-01 
 1.47809226e-03  7.51372161e-01  4.89899757e-01 
 1.47909226e-03  7.51309897e-01  4.91884744e-01 
 1.48009226e-03  7.51247581e-01  4.93886772e-01 
 1.48109226e-03  7.51185216e-01  4.95905715e-01 
 1.48209226e-03  7.51122804e-01  4.97941435e-01 
 1.48309226e-03  7.51060348e-01  4.99993793e-01 
 1.48409226e-03  7.50997850e-01  5.02062641e-01 
 1.48509226e-03  7.50935312e-01  5.04147826e-01 
 1.48609226e-03  7.50872738e-01  5.06249188e-01 
 1.48709226e-03  7.50810129e-01  5.08366564e-01 
 1.48809226e-03  7.50747488e-01  5.10499783e-01 
 1.48909226e-03  7.50684817e-01  5.12648672e-01 
 1.49009226e-03  7.50622120e-01  5.14813050e-01 
 1.49109226e-03  7.50559398e-01  5.16992733e-01 
 1.49209226e-03  7.50496654e-01  5.19187533e-01 
 1.49309226e-03  7.50433890e-01  5.21397257e-01 
 1.49409226e-03  7.50371109e-01  5.23621710e-01 
 1.49509226e-03  7.50308314e-01  5.25860690e-01 
 1.49609226e-03  7.50245506e-01  5.28113994e-01 
 1.49709226e-03  7.50182689e-01  5.30381415e-01 
 1.49809226e-03  7.50119864e-01  5.32662742e-01 
 1.49909226e-03  7.50057035e-01  5.34957763e-01 
 1.50009226e-03  7.49994203e-01  5.37266261e-01 
 1.50109226e-03  7.49931372e-01  5.39588019e-01 
 1.50209226e-03  7.49868543e-01  5.41922814e-01 
 1.50309226e-03  7.49805720e-01  5.44270424e-01 
 1.50409226e-03  7.49742904e-01  5.46630623e-01 
 1.50509226e-03  7.49680099e-01  5.49003184e-01 
 1.50609226e-03  7.49617306e-01  5.51387877e-01 
 1.50709226e-03  7.49554528e-01  5.53784472e-01 
 1.50809226e-03  7.49491768e-01  5.56192736e-01 
 1.50909226e-03  7.49429027e-01  5.58612434e-01 
 1.51009226e-03  7.49366310e-01  5.61043332e-01 
 1.51109226e-03  7.49303617e-01  5.63485192e-01 
 1.51209226e-03  7.49240952e-01  5.65937777e-01 
 1.51309226e-03  7.49178317e-01  5.68400847e-01 
 1.51409226e-03  7.49115714e-01  5.70874163e-01 
 1.51509226e-03  7.49053146e-01  5.73357482e-01 
 1.51609226e-03  7.48990616e-01  5.75850564e-01 
 1.51709226e-03  7.48928125e-01  5.78353164e-01 
 1.51809226e-03  7.48865677e-01  5.80865041e-01 
 1.51909226e-03  7.48803273e-01  5.83385950e-01 
 1.52009226e-03  7.48740917e-01  5.85915645e-01 
 1.52109226e-03  7.48678610e-01  5.88453881e-01 
 1.52209226e-03  7.48616356e-01  5.91000413e-01 
 1.52309226e-03  7.48554156e-01  5.93554993e-01 
 1.52409226e-03  7.48492014e-01  5.96117376e-01 
 1.52509226e-03  7.48429930e-01  5.98687312e-01 
 1.52609226e-03  7.48367909e-01  6.01264556e-01 
 1.52709226e-03  7.48305952e-01  6.03848858e-01 
 1.52809226e-03  7.48244063e-01  6.06439970e-01 
 1.52909226e-03  7.48182242e-01  6.09037644e-01 
 1.53009226e-03  7.48120493e-01  6.11641630e-01 
 1.53109226e-03  7.48058819e-01  6.14251679e-01 
 1.53209226e-03  7.47997221e-01  6.16867542e-01 
 1.53309226e-03  7.47935702e-01  6.19488968e-01 
 1.53409226e-03  7.47874264e-01  6.22115708e-01 
 1.53509226e-03  7.47812911e-01  6.24747512e-01 
 1.53609226e-03  7.47751644e-01  6.27384130e-01 
 1.53709226e-03  7.47690465e-01  6.30025311e-01 
 1.53809226e-03  7.47629378e-01  6.32670805e-01 
 1.53909226e-03  7.47568385e-01  6.35320361e-01 
 1.54009226e-03  7.47507487e-01  6.37973728e-01 
 1.54109226e-03  7.47446688e-01  6.40630657e-01 
 1.54209226e-03  7.47385989e-01  6.43290896e-01 
 1.54309226e-03  7.47325394e-01  6.45954194e-01 
 1.54409226e-03  7.47264905e-01  6.48620301e-01 
 1.54509226e-03  7.47204523e-01  6.51288966e-01 
 1.54609226e-03  7.47144252e-01  6.53959938e-01 
 1.54709226e-03  7.47084093e-01  6.56632967e-01 
 1.54809226e-03  7.47024050e-01  6.59307802e-01 
 1.54909226e-03  7.46964124e-01  6.61984193e-01 
 1.55009226e-03  7.46904318e-01  6.64661889e-01 
 1.55109226e-03  7.46844634e-01  6.67340641e-01 
 1.55209226e-03  7.46785074e-01  6.70020197e-01 
 1.55309226e-03  7.46725642e-01  6.72700308e-01 
 1.55409226e-03  7.46666339e-01  6.75380725e-01 
 1.55509226e-03  7.46607167e-01  6.78061198e-01 
 1.55609226e-03  7.46548130e-01  6.80741478e-01 
 1.55709226e-03  7.46489229e-01  6.83421316e-01 
 1.55809226e-03  7.46430466e-01  6.86100464e-01 
 1.55909226e-03  7.46371844e-01  6.88778672e-01 
 1.56009226e-03  7.46313366e-01  6.91455693e-01 
 1.56109226e-03  7.46255033e-01  6.94131281e-01 
 1.56209226e-03  7.46196847e-01  6.96805187e-01 
 1.56309226e-03  7.46138812e-01  6.99477164e-01 
 1.56409226e-03  7.46080930e-01  7.02146968e-01 
 1.56509226e-03  7.46023202e-01  7.04814352e-01 
 1.56609226e-03  7.45965631e-01  7.07479070e-01 
 1.56709226e-03  7.45908219e-01  7.10140880e-01 
 1.56809226e-03  7.45850969e-01  7.12799535e-01 
 1.56909226e-03  7.45793883e-01  7.15454795e-01 
 1.57009226e-03  7.45736963e-01  7.18106415e-01 
 1.57109226e-03  7.45680211e-01  7.20754154e-01 
 1.57209226e-03  7.45623630e-01  7.23397770e-01 
 1.57309226e-03  7.45567221e-01  7.26037025e-01 
 1.57409226e-03  7.45510987e-01  7.28671678e-01 
 1.57509226e-03  7.45454931e-01  7.31301490e-01 
 1.57609226e-03  7.45399054e-01  7.33926225e-01 
 1.57709226e-03  7.45343359e-01  7.36545645e-01 
 1.57809226e-03  7.45287847e-01  7.39159515e-01 
 1.57909226e-03  7.45232522e-01  7.41767600e-01 
 1.58009226e-03  7.45177384e-01  7.44369666e-01 
 1.58109226e-03  7.45122438e-01  7.46965482e-01 
 1.58209226e-03  7.45067683e-01  7.49554816e-01 
 1.58309226e-03  7.45013124e-01  7.52137439e-01 
 1.58409226e-03  7.44958761e-01  7.54713121e-01 
 1.58509226e-03  7.44904597e-01  7.57281635e-01 
 1.58609226e-03  7.44850635e-01  7.59842755e-01 
 1.58709226e-03  7.44796876e-01  7.62396257e-01 
 1.58809226e-03  7.44743322e-01  7.64941917e-01 
 1.58909226e-03  7.44689975e-01  7.67479514e-01 
 1.59009226e-03  7.44636839e-01  7.70008828e-01 
 1.59109226e-03  7.44583914e-01  7.72529640e-01 
 1.59209226e-03  7.44531203e-01  7.75041734e-01 
 1.59309226e-03  7.44478707e-01  7.77544893e-01 
 1.59409226e-03  7.44426430e-01  7.80038906e-01 
 1.59509226e-03  7.44374373e-01  7.82523560e-01 
 1.59609226e-03  7.44322538e-01  7.84998645e-01 
 1.59709226e-03  7.44270927e-01  7.87463954e-01 
 1.59809226e-03  7.44219542e-01  7.89919281e-01 
 1.59909226e-03  7.44168385e-01  7.92364421e-01 
 1.60009226e-03  7.44117459e-01  7.94799172e-01 
 1.60109226e-03  7.44066765e-01  7.97223336e-01 
 1.60209226e-03  7.44016305e-01  7.99636713e-01 
 1.60309226e-03  7.43966081e-01  8.02039108e-01 
 1.60409226e-03  7.43916096e-01  8.04430328e-01 
 1.60509226e-03  7.43866350e-01  8.06810182e-01 
 1.60609226e-03  7.43816847e-01  8.09178480e-01 
 1.60709226e-03  7.43767588e-01  8.11535088e-01 
 1.60809226e-03  7.43718575e-01  8.13879673e-01 
 1.60909226e-03  7.43669810e-01  8.16212321e-01 
 1.61009226e-03  7.43621295e-01  8.18532441e-01 
 1.61109226e-03  7.43573031e-01  8.20840193e-01 
 1.61209226e-03  7.43525022e-01  8.23135328e-01 
 1.61309226e-03  7.43477268e-01  8.25417651e-01 
 1.61409226e-03  7.43429771e-01  8.27686995e-01 
 1.61509226e-03  7.43382534e-01  8.29943193e-01 
 1.61609226e-03  7.43335559e-01  8.32186083e-01 
 1.61709226e-03  7.43288846e-01  8.34415501e-01 
 1.61809226e-03  7.43242398e-01  8.36631292e-01 
 1.61909226e-03  7.43196217e-01  8.38833298e-01 
 1.62009226e-03  7.43150305e-01  8.41021368e-01 
 1.62109226e-03  7.43104663e-01  8.43195351e-01 
 1.62209226e-03  7.43059293e-01  8.45355101e-01 
 1.62309226e-03  7.43014197e-01  8.47500474e-01 
 1.62409226e-03  7.42969377e-01  8.49631328e-01 
 1.62509226e-03  7.42924835e-01  8.51747526e-01 
 1.62609226e-03  7.42880571e-01  8.53848931e-01 
 1.62709226e-03  7.42836589e-01  8.55935413e-01 
 1.62809226e-03  7.42792890e-01  8.58006842e-01 
 1.62909226e-03  7.42749475e-01  8.60063092e-01 
 1.63009226e-03  7.42706347e-01  8.62104040e-01 
 1.63109226e-03  7.42663506e-01  8.64129565e-01 
 1.63209226e-03  7.42620955e-01  8.66139551e-01 
 1.63309226e-03  7.42578696e-01  8.68133885e-01 
 1.63409226e-03  7.42536729e-01  8.70112454e-01 
 1.63509226e-03  7.42495057e-01  8.72075153e-01 
 1.63609226e-03  7.42453681e-01  8.74021875e-01 
 1.63709226e-03  7.42412604e-01  8.75952521e-01 
 1.63809226e-03  7.42371825e-01  8.77866991e-01 
 1.63909226e-03  7.42331348e-01  8.79765190e-01 
 1.64009226e-03  7.42291174e-01  8.81647027e-01 
 1.64109226e-03  7.42251304e-01  8.83512411e-01 
 1.64209226e-03  7.42211740e-01  8.85361259e-01 
 1.64309226e-03  7.42172483e-01  8.87193486e-01 
 1.64409226e-03  7.42133536e-01  8.89009014e-01 
 1.64509226e-03  7.42094898e-01  8.90807764e-01 
 1.64609226e-03  7.42056573e-01  8.92589666e-01 
 1.64709226e-03  7.42018562e-01  8.94354646e-01 
 1.64809226e-03  7.41980866e-01  8.96102639e-01 
 1.64909226e-03  7.41943486e-01  8.97833580e-01 
 1.65009226e-03  7.41906424e-01  8.99547407e-01 
 1.65109226e-03  7.41869682e-01  9.01244061e-01 
 1.65209226e-03  7.41833261e-01  9.02923489e-01 
 1.65309226e-03  7.41797162e-01  9.04585636e-01 
 1.65409226e-03  7.41761387e-01  9.06230453e-01 
 1.65509226e-03  7.41725937e-01  9.07857894e-01 
 1.65609226e-03  7.41690814e-01  9.09467914e-01 
 1.65709226e-03  7.41656019e-01  9.11060472e-01 
 1.65809226e-03  7.41621554e-01  9.12635529e-01 
 1.65909226e-03  7.41587419e-01  9.14193051e-01 
 1.66009226e-03  7.41553616e-01  9.15733004e-01 
 1.66109226e-03  7.41520147e-01  9.17255357e-01 
 1.66209226e-03  7.41487012e-01  9.18760083e-01 
 1.66309226e-03  7.41454214e-01  9.20247156e-01 
 1.66409226e-03  7.41421753e-01  9.21716554e-01 
 1.66509226e-03  7.41389630e-01  9.23168257e-01 
