time_us,clock,reset_n,enable,sram_0_out,inv1_dout1,inv1_dout2,inv1_dout3,inv1_dout4,inv2_vin1,inv2_vout1,inv2_vin2,inv2_vout2,counter2_value0,counter2_value1,counter2_value2,counter2_value3,counter2_value4,counter2_value5,counter2_value6,counter2_value7,counter1_value4_inv1_din1,counter1_value5_inv1_din2
2.530206999999999873e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199323099999999676e-09,4.199316400000000022e-09,3.299999999999999822e+00,4.199321890000000283e-09,3.299999999999999822e+00,7.496204990000000512e-01,5.489609629999999685e-01,7.507584560000000184e-01,5.143853290000000023e-01,4.199314469999999903e-09,4.199320189999999741e-09,4.199322560000000166e-09,4.199314700000000307e-09,4.199320460000000324e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318189999999931e-09,3.313154679999999797e+00,-1.583473709999999868e-01
2.530221000000000053e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199325959999999595e-09,4.199319479999999680e-09,3.299999999999999822e+00,4.199317989999999867e-09,3.299999999999999822e+00,7.496203230000000328e-01,5.489675969999999738e-01,7.507588060000000008e-01,5.143730629999999637e-01,4.199310289999999894e-09,4.199322720000000052e-09,4.199323099999999676e-09,4.199310969999999615e-09,4.199319939999999662e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319390000000313e-09,3.313154669999999857e+00,-1.583473609999999920e-01
2.530248999999999970e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318840000000138e-09,4.199320959999999656e-09,3.299999999999999822e+00,4.199321700000000057e-09,3.299999999999999822e+00,7.496199709999999961e-01,5.489808640000000128e-01,7.507595080000000198e-01,5.143485330000000522e-01,4.199308449999999969e-09,4.199318249999999785e-09,4.199318599999999896e-09,4.199319569999999875e-09,4.199315609999999605e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317210000000115e-09,3.313154669999999857e+00,-1.583473420000000020e-01
2.530305000000000248e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320549999999691e-09,4.199317139999999596e-09,3.299999999999999822e+00,4.199319800000000279e-09,3.299999999999999822e+00,7.496192680000000053e-01,5.490074010000000060e-01,7.507609119999999470e-01,5.142994770000000049e-01,4.199318030000000045e-09,4.199321709999999895e-09,4.199319550000000199e-09,4.199312599999999638e-09,4.199316709999999956e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319779999999776e-09,3.313154659999999918e+00,-1.583473029999999948e-01
2.530417000000000360e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199323849999999915e-09,4.199320089999999709e-09,3.299999999999999822e+00,4.199323270000000227e-09,3.299999999999999822e+00,7.496178620000000237e-01,5.490604770000000467e-01,7.507637179999999688e-01,5.142013890000000087e-01,4.199318139999999915e-09,4.199318719999999604e-09,4.199319069999999715e-09,4.199321519999999669e-09,4.199323430000000112e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317360000000163e-09,3.313154630000000100e+00,-1.583472260000000076e-01
2.530641000000000140e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320179999999904e-09,4.199318909999999830e-09,3.299999999999999822e+00,4.199326120000000308e-09,3.299999999999999822e+00,7.496150489999999778e-01,5.491666490000000067e-01,7.507693309999999842e-01,5.140053070000000224e-01,4.199319629999999728e-09,4.199319069999999715e-09,4.199320589999999869e-09,4.199319610000000053e-09,4.199315399999999703e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319319999999795e-09,3.313154589999999899e+00,-1.583470710000000059e-01
2.530940600000000096e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321580000000350e-09,4.199319860000000132e-09,3.299999999999999822e+00,4.199318380000000157e-09,3.299999999999999822e+00,7.496112870000000150e-01,5.493086929999999590e-01,7.507768390000000291e-01,5.137432429999999606e-01,4.199320229999999920e-09,4.199321580000000350e-09,4.199322060000000007e-09,4.199316430000000363e-09,4.199321750000000073e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320909999999640e-09,3.313154519999999881e+00,-1.583468640000000038e-01
2.531539800000000007e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318620000000399e-09,4.199318790000000122e-09,3.299999999999999822e+00,4.199318259999999622e-09,3.299999999999999822e+00,7.496037629999999785e-01,5.495929090000000183e-01,7.507918519999999818e-01,5.132197849999999839e-01,4.199319329999999633e-09,4.199319119999999731e-09,4.199318580000000221e-09,4.199319679999999744e-09,4.199319290000000282e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319159999999909e-09,3.313154400000000166e+00,-1.583464499999999997e-01
2.532377109999999654e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199322279999999746e-09,4.199322129999999698e-09,3.299999999999999822e+00,4.199321650000000041e-09,3.299999999999999822e+00,7.495932490000000170e-01,5.499903550000000418e-01,7.508128280000000432e-01,5.124898230000000110e-01,4.199321940000000299e-09,4.199320889999999964e-09,4.199321750000000073e-09,4.199322040000000331e-09,4.199321950000000137e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322090000000347e-09,3.313154229999999867e+00,-1.583458709999999992e-01
2.533254459999999764e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321950000000137e-09,4.199322210000000054e-09,3.299999999999999822e+00,4.199319660000000069e-09,3.299999999999999822e+00,7.495822340000000139e-01,5.504071680000000022e-01,7.508348030000000506e-01,5.117268419999999596e-01,4.199322069999999844e-09,4.199323239999999886e-09,4.199322550000000328e-09,4.199322710000000214e-09,4.199322700000000376e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322879999999937e-09,3.313154050000000073e+00,-1.583452640000000133e-01
2.534882810000000042e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318159999999591e-09,4.199318680000000253e-09,3.299999999999999822e+00,4.199320899999999802e-09,3.299999999999999822e+00,7.495617900000000056e-01,5.511817469999999997e-01,7.508755780000000435e-01,5.103158979999999900e-01,4.199318620000000399e-09,4.199319030000000364e-09,4.199319100000000056e-09,4.199318919999999667e-09,4.199319100000000056e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318809999999798e-09,3.313153719999999858e+00,-1.583441389999999949e-01
2.537441410000000008e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318749999999944e-09,4.199318299999999801e-09,3.299999999999999822e+00,4.199318630000000237e-09,3.299999999999999822e+00,7.495296710000000084e-01,5.524013690000000310e-01,7.509396170000000037e-01,5.081125370000000308e-01,4.199318459999999686e-09,4.199318299999999801e-09,4.199318230000000109e-09,4.199318430000000173e-09,4.199318719999999604e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318680000000253e-09,3.313153189999999970e+00,-1.583423700000000101e-01
2.540000000000000036e+00,6.332894769999999774e-12,3.299999999999999822e+00,0.000000000000000000e+00,4.199320809999999608e-09,4.199321030000000175e-09,3.299999999999999822e+00,4.199319180000000412e-09,3.299999999999999822e+00,7.494975569999999809e-01,5.536240770000000477e-01,7.510036169999999567e-01,5.059259790000000256e-01,4.199320889999999964e-09,4.199319359999999973e-09,4.199319409999999989e-09,4.199319369999999811e-09,4.199319140000000234e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319219999999763e-09,3.313152670000000022e+00,-1.583406019999999970e-01
2.540010000000000101e+00,3.300000000000000155e-01,3.299999999999999822e+00,0.000000000000000000e+00,4.199320079999999872e-09,4.199317789999999803e-09,3.299999999999999822e+00,4.199318719999999604e-09,3.299999999999999822e+00,7.494974309999999917e-01,5.536288620000000549e-01,7.510038669999999916e-01,5.059174659999999824e-01,4.199315980000000219e-09,4.199320110000000212e-09,4.199320379999999967e-09,4.199320630000000047e-09,4.199317820000000144e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317710000000274e-09,3.313152660000000083e+00,-1.583405950000000006e-01
2.540029999999999788e+00,9.899999999999999911e-01,3.299999999999999822e+00,0.000000000000000000e+00,4.199329159999999788e-09,4.199321840000000267e-09,3.299999999999999822e+00,4.199322920000000115e-09,3.299999999999999822e+00,7.494971799999999851e-01,5.536384319999999581e-01,7.510043669999999505e-01,5.059004409999999785e-01,4.199324740000000365e-09,4.199325639999999824e-09,4.199325329999999891e-09,4.199332140000000242e-09,4.199320620000000209e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320270000000098e-09,3.313152660000000083e+00,-1.583405810000000080e-01
2.540065000000000239e+00,2.145000000000000018e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199326509999999771e-09,4.199323649999999852e-09,3.299999999999999822e+00,4.199326320000000372e-09,3.299999999999999822e+00,7.494967409999999663e-01,5.536551800000000245e-01,7.510052430000000445e-01,5.058706499999999773e-01,4.199323210000000373e-09,4.199326380000000226e-09,4.199321929999999634e-09,4.199330260000000139e-09,4.199320939999999980e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199324810000000056e-09,3.313152650000000143e+00,-1.583405569999999929e-01
2.540100000000000247e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321390000000124e-09,4.199317699999999609e-09,3.299999999999999822e+00,4.199321919999999797e-09,3.299999999999999822e+00,7.494963019999999476e-01,5.536719279999999799e-01,7.510061179999999448e-01,5.058408620000000022e-01,4.199322519999999988e-09,4.199326530000000273e-09,4.199321909999999959e-09,4.199324150000000011e-09,4.199326399999999901e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199327229999999669e-09,3.313152650000000143e+00,-1.583405320000000061e-01
2.540106999999999893e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199327820000000023e-09,4.199320759999999592e-09,3.299999999999999822e+00,4.199318540000000043e-09,3.299999999999999822e+00,7.494962139999999939e-01,5.536752780000000485e-01,7.510062929999999914e-01,5.058349039999999741e-01,4.199320089999999709e-09,4.199320589999999869e-09,4.199317949999999689e-09,4.199322510000000150e-09,4.199320479999999999e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199327119999999800e-09,3.313152640000000204e+00,-1.583405280000000082e-01
2.540121000000000073e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199323670000000354e-09,4.199318060000000386e-09,3.299999999999999822e+00,4.199327229999999669e-09,3.299999999999999822e+00,7.494960379999999756e-01,5.536819779999999636e-01,7.510066429999999738e-01,5.058229899999999724e-01,4.199321640000000204e-09,4.199315890000000025e-09,4.199322970000000131e-09,4.199325920000000244e-09,4.199321340000000108e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319130000000396e-09,3.313152640000000204e+00,-1.583405180000000134e-01
2.540148999999999990e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318280000000125e-09,4.199320520000000177e-09,3.299999999999999822e+00,4.199329650000000110e-09,3.299999999999999822e+00,7.494956870000000215e-01,5.536953770000000441e-01,7.510073430000000494e-01,5.057991640000000233e-01,4.199316650000000102e-09,4.199324529999999636e-09,4.199326519999999608e-09,4.199327820000000023e-09,4.199325739999999856e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199326120000000308e-09,3.313152640000000204e+00,-1.583404989999999957e-01
2.540205000000000268e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199323029999999985e-09,4.199320920000000305e-09,3.299999999999999822e+00,4.199323370000000259e-09,3.299999999999999822e+00,7.494949840000000307e-01,5.537221770000000376e-01,7.510087429999999786e-01,5.057515160000000121e-01,4.199318819999999635e-09,4.199325260000000199e-09,4.199326370000000388e-09,4.199327989999999746e-09,4.199328990000000065e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199326619999999640e-09,3.313152619999999882e+00,-1.583404599999999884e-01
2.540316999999999936e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319789999999614e-09,4.199320980000000159e-09,3.299999999999999822e+00,4.199322140000000363e-09,3.299999999999999822e+00,7.494935780000000491e-01,5.537757810000000225e-01,7.510115440000000309e-01,5.056562449999999487e-01,4.199319679999999744e-09,4.199322939999999791e-09,4.199322679999999873e-09,4.199324040000000141e-09,4.199323909999999769e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323890000000094e-09,3.313152600000000003e+00,-1.583403820000000017e-01
2.540541000000000160e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318570000000383e-09,4.199315129999999948e-09,3.299999999999999822e+00,4.199320599999999707e-09,3.299999999999999822e+00,7.494907669999999467e-01,5.538830070000000383e-01,7.510171439999999699e-01,5.054658020000000196e-01,4.199324069999999655e-09,4.199320360000000292e-09,4.199319829999999792e-09,4.199319810000000117e-09,4.199319450000000167e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319219999999763e-09,3.313152559999999802e+00,-1.583402279999999995e-01
2.540800989999999704e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321130000000206e-09,4.199319789999999614e-09,3.299999999999999822e+00,4.199319159999999909e-09,3.299999999999999822e+00,7.494875039999999711e-01,5.540074910000000186e-01,7.510236449999999619e-01,5.052449220000000407e-01,4.199320310000000276e-09,4.199319650000000231e-09,4.199319529999999696e-09,4.199319490000000345e-09,4.199319579999999712e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318940000000170e-09,3.313152500000000167e+00,-1.583400480000000110e-01
2.541320980000000063e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321919999999797e-09,4.199321120000000369e-09,3.299999999999999822e+00,4.199321230000000238e-09,3.299999999999999822e+00,7.494809789999999916e-01,5.542565529999999852e-01,7.510366440000000310e-01,5.048036919999999705e-01,4.199321099999999866e-09,4.199321519999999669e-09,4.199321550000000009e-09,4.199321249999999914e-09,4.199321409999999799e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321609999999863e-09,3.313152399999999886e+00,-1.583396890000000057e-01
2.541997720000000349e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318349999999817e-09,4.199318849999999976e-09,3.299999999999999822e+00,4.199319419999999827e-09,3.299999999999999822e+00,7.494724860000000488e-01,5.545808859999999951e-01,7.510535590000000372e-01,5.042305070000000500e-01,4.199318690000000090e-09,4.199319390000000313e-09,4.199319400000000151e-09,4.199318990000000186e-09,4.199319429999999665e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318930000000332e-09,3.313152259999999849e+00,-1.583392210000000022e-01
2.543351200000000034e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320899999999802e-09,4.199320599999999707e-09,3.299999999999999822e+00,4.199320930000000143e-09,3.299999999999999822e+00,7.494555019999999956e-01,5.552301859999999589e-01,7.510873799999999711e-01,5.030877430000000317e-01,4.199317899999999673e-09,4.199320360000000292e-09,4.199320420000000146e-09,4.199320510000000340e-09,4.199318630000000237e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320739999999917e-09,3.313151980000000218e+00,-1.583382849999999953e-01
2.546058149999999909e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320429999999983e-09,4.199320859999999624e-09,3.299999999999999822e+00,4.199320320000000114e-09,3.299999999999999822e+00,7.494215389999999699e-01,5.565313109999999730e-01,7.511549840000000255e-01,5.008167329999999584e-01,4.199322279999999746e-09,4.199320739999999917e-09,4.199321009999999672e-09,4.199318890000000154e-09,4.199320299999999611e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320720000000241e-09,3.313151420000000069e+00,-1.583364140000000087e-01
2.550100000000000033e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319479999999680e-09,4.199319660000000069e-09,3.299999999999999822e+00,4.199319190000000250e-09,3.299999999999999822e+00,7.493708409999999542e-01,5.584802620000000051e-01,7.512558259999999599e-01,4.974622260000000074e-01,4.199319600000000215e-09,4.199319259999999941e-09,4.199319390000000313e-09,4.199321140000000044e-09,4.199321120000000369e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319479999999680e-09,3.313150589999999784e+00,-1.583336210000000077e-01
2.550109999999999655e+00,2.970000000000000195e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321040000000012e-09,4.199324590000000317e-09,3.299999999999999822e+00,4.199321080000000190e-09,3.299999999999999822e+00,7.493707149999999650e-01,5.584850930000000435e-01,7.512560750000000231e-01,4.974539809999999895e-01,4.199323029999999985e-09,4.199322999999999644e-09,4.199322389999999615e-09,4.199320660000000387e-09,4.199322789999999743e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199324769999999878e-09,3.313150589999999784e+00,-1.583336140000000114e-01
2.550129999999999786e+00,2.310000000000000053e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199327209999999994e-09,4.199322300000000249e-09,3.299999999999999822e+00,4.199322389999999615e-09,3.299999999999999822e+00,7.493704639999999584e-01,5.584947550000000094e-01,7.512565740000000103e-01,4.974374910000000094e-01,4.199318880000000316e-09,4.199320780000000095e-09,4.199316629999999599e-09,4.199323270000000227e-09,4.199320549999999691e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323630000000176e-09,3.313150589999999784e+00,-1.583335999999999910e-01
2.550164999999999793e+00,1.155000000000000027e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318849999999976e-09,4.199315809999999669e-09,3.299999999999999822e+00,4.199314069999999776e-09,3.299999999999999822e+00,7.493700250000000507e-01,5.585116650000000460e-01,7.512574459999999954e-01,4.974086360000000151e-01,4.199316650000000102e-09,4.199315079999999932e-09,4.199314419999999887e-09,4.199318699999999928e-09,4.199315399999999703e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317329999999822e-09,3.313150579999999845e+00,-1.583335760000000036e-01
2.550200000000000244e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319750000000263e-09,4.199319540000000361e-09,3.299999999999999822e+00,4.199318180000000093e-09,3.299999999999999822e+00,7.493695870000000037e-01,5.585285749999999716e-01,7.512583189999999522e-01,4.973797850000000187e-01,4.199320229999999920e-09,4.199317539999999724e-09,4.199319769999999938e-09,4.199316700000000118e-09,4.199323690000000030e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322269999999908e-09,3.313150569999999906e+00,-1.583335519999999885e-01
2.550207000000000335e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199324200000000027e-09,4.199319069999999715e-09,3.299999999999999822e+00,4.199319460000000005e-09,3.299999999999999822e+00,7.493694990000000500e-01,5.585319570000000233e-01,7.512584939999999989e-01,4.973740150000000027e-01,4.199325019999999958e-09,4.199314219999999824e-09,4.199320870000000289e-09,4.199314000000000084e-09,4.199318449999999848e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321859999999943e-09,3.313150569999999906e+00,-1.583335469999999912e-01
2.550221000000000071e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199315730000000139e-09,4.199318289999999963e-09,3.299999999999999822e+00,4.199311040000000133e-09,3.299999999999999822e+00,7.493693230000000316e-01,5.585387210000000158e-01,7.512588430000000095e-01,4.973624759999999978e-01,4.199325560000000295e-09,4.199317960000000354e-09,4.199323420000000275e-09,4.199316180000000283e-09,4.199313420000000396e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199315880000000187e-09,3.313150569999999906e+00,-1.583335369999999964e-01
2.550248999999999988e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199312360000000223e-09,4.199316740000000296e-09,3.299999999999999822e+00,4.199313030000000106e-09,3.299999999999999822e+00,7.493689719999999665e-01,5.585522499999999724e-01,7.512595410000000307e-01,4.973393990000000153e-01,4.199321800000000089e-09,4.199320770000000257e-09,4.199319600000000215e-09,4.199317150000000261e-09,4.199320110000000212e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318609999999734e-09,3.313150559999999967e+00,-1.583335180000000064e-01
2.550304999999999822e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319600000000215e-09,4.199320839999999949e-09,3.299999999999999822e+00,4.199319810000000117e-09,3.299999999999999822e+00,7.493682699999999475e-01,5.585793089999999683e-01,7.512609369999999620e-01,4.972932509999999917e-01,4.199317370000000000e-09,4.199319989999999678e-09,4.199321309999999767e-09,4.199313470000000412e-09,4.199315609999999605e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199316459999999876e-09,3.313150550000000027e+00,-1.583334789999999992e-01
2.550416999999999934e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199323720000000370e-09,4.199324200000000027e-09,3.299999999999999822e+00,4.199324409999999928e-09,3.299999999999999822e+00,7.493668650000000486e-01,5.586334299999999864e-01,7.512637290000000467e-01,4.972009809999999863e-01,4.199317319999999985e-09,4.199322469999999972e-09,4.199323899999999931e-09,4.199322129999999698e-09,4.199318349999999817e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322319999999924e-09,3.313150530000000149e+00,-1.583334020000000120e-01
2.550640999999999714e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319869999999970e-09,4.199323110000000341e-09,3.299999999999999822e+00,4.199324169999999687e-09,3.299999999999999822e+00,7.493640560000000006e-01,5.587416899999999575e-01,7.512693139999999659e-01,4.970165429999999773e-01,4.199314839999999690e-09,4.199319850000000295e-09,4.199319460000000005e-09,4.199324099999999995e-09,4.199318409999999670e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323799999999899e-09,3.313150480000000009e+00,-1.583332470000000103e-01
2.550940600000000114e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319629999999728e-09,4.199319469999999843e-09,3.299999999999999822e+00,4.199320279999999935e-09,3.299999999999999822e+00,7.493602990000000075e-01,5.588865229999999684e-01,7.512767820000000318e-01,4.967700700000000080e-01,4.199320129999999888e-09,4.199318969999999683e-09,4.199319219999999763e-09,4.199320739999999917e-09,4.199318950000000008e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318730000000269e-09,3.313150419999999929e+00,-1.583330400000000082e-01
2.551539800000000024e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199322460000000134e-09,4.199319419999999827e-09,3.299999999999999822e+00,4.199321759999999911e-09,3.299999999999999822e+00,7.493527840000000495e-01,5.591763090000000380e-01,7.512917169999999700e-01,4.962778549999999900e-01,4.199321840000000267e-09,4.199322500000000312e-09,4.199322069999999844e-09,4.199321900000000121e-09,4.199321509999999831e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322429999999794e-09,3.313150300000000215e+00,-1.583326260000000041e-01
2.552377110000000116e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320329999999951e-09,4.199320789999999933e-09,3.299999999999999822e+00,4.199319569999999875e-09,3.299999999999999822e+00,7.493422849999999968e-01,5.595815159999999455e-01,7.513125819999999511e-01,4.955916850000000040e-01,4.199321730000000398e-09,4.199320179999999904e-09,4.199320089999999709e-09,4.199316159999999780e-09,4.199322079999999682e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320429999999983e-09,3.313150129999999915e+00,-1.583320470000000035e-01
2.553254460000000226e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318830000000300e-09,4.199319030000000364e-09,3.299999999999999822e+00,4.199318930000000332e-09,3.299999999999999822e+00,7.493312840000000419e-01,5.600064329999999702e-01,7.513344379999999934e-01,4.948747560000000267e-01,4.199318509999999702e-09,4.199318859999999814e-09,4.199319119999999731e-09,4.199319950000000327e-09,4.199318620000000399e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318950000000008e-09,3.313149950000000121e+00,-1.583314399999999900e-01
2.554882810000000060e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320270000000098e-09,4.199320200000000406e-09,3.299999999999999822e+00,4.199319869999999970e-09,3.299999999999999822e+00,7.493108689999999905e-01,5.607959769999999455e-01,7.513749859999999670e-01,4.935497289999999926e-01,4.199319960000000164e-09,4.199320439999999821e-09,4.199320389999999805e-09,4.199319970000000002e-09,4.199320020000000018e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319950000000327e-09,3.313149609999999967e+00,-1.583303149999999992e-01
2.557441410000000026e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318470000000351e-09,4.199317999999999705e-09,3.299999999999999822e+00,4.199318549999999880e-09,3.299999999999999822e+00,7.492787969999999964e-01,5.620389169999999712e-01,7.514386509999999575e-01,4.914825039999999867e-01,4.199321469999999653e-09,4.199319300000000119e-09,4.199317679999999934e-09,4.199320720000000241e-09,4.199320610000000372e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318690000000090e-09,3.313149090000000019e+00,-1.583285469999999862e-01
2.560000000000000053e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320620000000209e-09,4.199322720000000052e-09,3.299999999999999822e+00,4.199320670000000225e-09,3.299999999999999822e+00,7.492467320000000264e-01,5.632847020000000260e-01,7.515022559999999796e-01,4.894334329999999733e-01,4.199318959999999846e-09,4.199321319999999605e-09,4.199323149999999692e-09,4.199318509999999702e-09,4.199319090000000218e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320839999999949e-09,3.313148560000000131e+00,-1.583267790000000008e-01
2.560010000000000119e+00,3.300000000000000155e-01,3.299999999999999822e+00,0.000000000000000000e+00,4.199320129999999888e-09,4.199315149999999624e-09,3.299999999999999822e+00,4.199324359999999913e-09,3.299999999999999822e+00,7.492466070000000089e-01,5.632895759999999585e-01,7.515025039999999601e-01,4.894254599999999789e-01,4.199314190000000310e-09,4.199321220000000401e-09,4.199320239999999757e-09,4.199315410000000368e-09,4.199316450000000038e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318289999999963e-09,3.313148560000000131e+00,-1.583267720000000045e-01
2.560030000000000250e+00,9.899999999999999911e-01,3.299999999999999822e+00,0.000000000000000000e+00,4.199320839999999949e-09,4.199317079999999743e-09,3.299999999999999822e+00,4.199325959999999595e-09,3.299999999999999822e+00,7.492463560000000022e-01,5.632993259999999891e-01,7.515030010000000038e-01,4.894095150000000172e-01,4.199322439999999631e-09,4.199320689999999901e-09,4.199319059999999877e-09,4.199326580000000289e-09,4.199324559999999976e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320899999999802e-09,3.313148560000000131e+00,-1.583267580000000119e-01
2.560064999999999813e+00,2.145000000000000018e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199322949999999629e-09,4.199318449999999848e-09,3.299999999999999822e+00,4.199324939999999601e-09,3.299999999999999822e+00,7.492459169999999835e-01,5.633163869999999740e-01,7.515038710000000455e-01,4.893816140000000203e-01,4.199320189999999741e-09,4.199318580000000221e-09,4.199319660000000069e-09,4.199325289999999713e-09,4.199319259999999941e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321249999999914e-09,3.313148550000000192e+00,-1.583267339999999967e-01
