 time            v(clock)        v(reset_n)      v(enable)       v(sram_0_out)   v(inv2_vin1)    v(inv2_vout1)   v(inv2_vin2)    v(inv2_vout2)   v(inv1_dout1)   v(inv1_dout2)   v(inv1_dout3)   v(inv1_dout4)   v(counter2_value0) v(counter2_value1) v(counter2_value2) v(counter2_value3) v(counter2_value4) v(counter2_value5) v(counter2_value6) v(counter2_value7) v(counter1_value4_inv1_din1) v(counter1_value5_inv1_din2)
 0.00000000e+00  0.00000000e+00  3.30000000e+00  3.30000000e+00  4.19932003e-09  7.50000000e-01  5.37173050e-01  7.50000000e-01  5.37173050e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932013e-09  4.19932013e-09  4.19932013e-09  4.19932013e-09  4.19932013e-09  4.19932013e-09  4.19932013e-09  4.19932013e-09  4.29388524e-09  4.29388530e-09 
 1.00000000e-12  3.30000000e-02  3.30000000e+00  3.30000000e+00  4.19931573e-09  7.50000013e-01  5.37173050e-01  7.50000025e-01  5.37173050e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932427e-09  4.19932427e-09  4.19932427e-09  4.19932427e-09  4.19932427e-09  4.19932427e-09  4.19932427e-09  4.19932427e-09  4.29388615e-09  4.29388403e-09 
 2.00000000e-12  6.60000000e-02  3.30000000e+00  3.30000000e+00  4.19931214e-09  7.50000025e-01  5.37173050e-01  7.50000050e-01  5.37173050e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19933086e-09  4.19933086e-09  4.19933086e-09  4.19933086e-09  4.19933086e-09  4.19933086e-09  4.19933086e-09  4.19933086e-09  4.29388666e-09  4.29388061e-09 
 4.00000000e-12  1.32000000e-01  3.30000000e+00  3.30000000e+00  4.19932171e-09  7.50000050e-01  5.37173050e-01  7.50000101e-01  5.37173050e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19934260e-09  4.19934260e-09  4.19934260e-09  4.19934260e-09  4.19934260e-09  4.19934260e-09  4.19934260e-09  4.19934260e-09  4.29388215e-09  4.29388059e-09 
 8.00000000e-12  2.64000000e-01  3.30000000e+00  3.30000000e+00  4.19932648e-09  7.50000101e-01  5.37173051e-01  7.50000201e-01  5.37173052e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19934190e-09  4.19934190e-09  4.19934190e-09  4.19934190e-09  4.19934190e-09  4.19934190e-09  4.19934190e-09  4.19934190e-09  4.29387349e-09  4.29388033e-09 
 1.60000000e-11  5.28000000e-01  3.30000000e+00  3.30000000e+00  4.19932512e-09  7.50000201e-01  5.37173052e-01  7.50000402e-01  5.37173055e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19933181e-09  4.19933181e-09  4.19933181e-09  4.19933181e-09  4.19933181e-09  4.19933181e-09  4.19933181e-09  4.19933181e-09  4.29387760e-09  4.29388487e-09 
 3.20000000e-11  1.05600000e+00  3.30000000e+00  3.30000000e+00  4.19932523e-09  7.50000402e-01  5.37173059e-01  7.50000804e-01  5.37173068e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931580e-09  4.19931580e-09  4.19931580e-09  4.19931580e-09  4.19931580e-09  4.19931580e-09  4.19931580e-09  4.19931580e-09  4.29388433e-09  4.29388829e-09 
 6.40000000e-11  2.11200000e+00  3.30000000e+00  3.30000000e+00  4.19932449e-09  7.50000804e-01  5.37173075e-01  7.50001608e-01  5.37173101e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931823e-09  4.19931823e-09  4.19931823e-09  4.19931823e-09  4.19931823e-09  4.19931823e-09  4.19931823e-09  4.19931823e-09  4.29388759e-09  4.29388940e-09 
 1.00000000e-10  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932164e-09  7.50001257e-01  5.37173089e-01  7.50002513e-01  5.37173129e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931683e-09  4.19931683e-09  4.19931683e-09  4.19931683e-09  4.19931683e-09  4.19931683e-09  4.19931683e-09  4.19931683e-09  4.29389173e-09  4.29389050e-09 
 1.06400000e-10  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931862e-09  7.50001337e-01  5.37173091e-01  7.50002674e-01  5.37173132e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931872e-09  4.19931872e-09  4.19931872e-09  4.19931872e-09  4.19931872e-09  4.19931872e-09  4.19931872e-09  4.19931872e-09  4.29389048e-09  4.29389022e-09 
 1.19200000e-10  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932302e-09  7.50001498e-01  5.37173093e-01  7.50002996e-01  5.37173136e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932539e-09  4.19932539e-09  4.19932539e-09  4.19932539e-09  4.19932539e-09  4.19932539e-09  4.19932539e-09  4.19932539e-09  4.29388990e-09  4.29389043e-09 
 1.44800000e-10  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932082e-09  7.50001820e-01  5.37173087e-01  7.50003639e-01  5.37173125e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932557e-09  4.19932557e-09  4.19932557e-09  4.19932557e-09  4.19932557e-09  4.19932557e-09  4.19932557e-09  4.19932557e-09  4.29388941e-09  4.29389033e-09 
 1.96000000e-10  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931833e-09  7.50002463e-01  5.37173030e-01  7.50004926e-01  5.37173010e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932207e-09  4.19932207e-09  4.19932207e-09  4.19932207e-09  4.19932207e-09  4.19932207e-09  4.19932207e-09  4.19932207e-09  4.29388069e-09  4.29388199e-09 
 2.98400000e-10  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932172e-09  7.50003750e-01  5.37172652e-01  7.50007500e-01  5.37172255e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931845e-09  4.19931845e-09  4.19931845e-09  4.19931845e-09  4.19931845e-09  4.19931845e-09  4.19931845e-09  4.19931845e-09  4.29388597e-09  4.29388631e-09 
 5.03200000e-10  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932521e-09  7.50006323e-01  5.37170397e-01  7.50012647e-01  5.37167745e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931993e-09  4.19931993e-09  4.19931993e-09  4.19931993e-09  4.19931993e-09  4.19931993e-09  4.19931993e-09  4.19931993e-09  4.29388835e-09  4.29388760e-09 
 7.80047066e-10  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931997e-09  7.50009802e-01  5.37163270e-01  7.50019605e-01  5.37153492e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931919e-09  4.19931919e-09  4.19931919e-09  4.19931919e-09  4.19931919e-09  4.19931919e-09  4.19931919e-09  4.19931919e-09  4.29388642e-09  4.29388086e-09 
 1.33374120e-09  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931844e-09  7.50016760e-01  5.37132280e-01  7.50033521e-01  5.37091512e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932228e-09  4.19932228e-09  4.19932228e-09  4.19932228e-09  4.19932228e-09  4.19932228e-09  4.19932228e-09  4.19932228e-09  4.29388530e-09  4.29388487e-09 
 1.96012227e-09  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932097e-09  7.50024632e-01  5.37069365e-01  7.50049263e-01  5.36965683e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932061e-09  4.19932061e-09  4.19932061e-09  4.19932061e-09  4.19932061e-09  4.19932061e-09  4.19932061e-09  4.19932061e-09  4.29388489e-09  4.29388540e-09 
 2.05320000e-09  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19931971e-09  7.50025801e-01  5.37057492e-01  7.50051602e-01  5.36941937e-01  3.30000000e+00  3.30000000e+00  3.30000000e+00  3.30000000e+00  4.19932097e-09  4.19932097e-09  4.19932097e-09  4.19932097e-09  4.19932097e-09  4.19932097e-09  4.19932097e-09  4.19932097e-09  4.29388406e-09  4.29388766e-09 
