time_ms,vin,vout1,vout2,vout3,vout4
1.271030000000000104e+00,7.599128280000000402e-01,3.390382379999999918e-01,3.390382379999999918e-01,3.390382379999999918e-01,3.390382379999999918e-01
1.272029999999999994e+00,7.599043540000000041e-01,3.391149219999999853e-01,3.391149219999999853e-01,3.391149219999999853e-01,3.391149219999999853e-01
1.273030000000000106e+00,7.598954900000000068e-01,3.391952209999999912e-01,3.391952209999999912e-01,3.391952209999999912e-01,3.391952209999999912e-01
1.274029999999999996e+00,7.598862339999999937e-01,3.392791419999999780e-01,3.392791419999999780e-01,3.392791419999999780e-01,3.392791419999999780e-01
1.275029999999999886e+00,7.598765880000000195e-01,3.393666929999999970e-01,3.393666929999999970e-01,3.393666929999999970e-01,3.393666929999999970e-01
1.276029999999999998e+00,7.598665529999999446e-01,3.394578810000000169e-01,3.394578810000000169e-01,3.394578810000000169e-01,3.394578810000000169e-01
1.277029999999999887e+00,7.598561280000000195e-01,3.395527130000000060e-01,3.395527130000000060e-01,3.395527130000000060e-01,3.395527130000000060e-01
1.278029999999999999e+00,7.598453130000000222e-01,3.396511990000000147e-01,3.396511990000000147e-01,3.396511990000000147e-01,3.396511990000000147e-01
1.279030000000000111e+00,7.598341100000000070e-01,3.397533480000000106e-01,3.397533480000000106e-01,3.397533480000000106e-01,3.397533480000000106e-01
1.280030000000000001e+00,7.598225189999999740e-01,3.398591670000000176e-01,3.398591670000000176e-01,3.398591670000000176e-01,3.398591670000000176e-01
1.281030000000000113e+00,7.598105400000000342e-01,3.399686670000000022e-01,3.399686670000000022e-01,3.399686670000000022e-01,3.399686670000000022e-01
1.282030000000000003e+00,7.597981740000000483e-01,3.400818569999999874e-01,3.400818569999999874e-01,3.400818569999999874e-01,3.400818569999999874e-01
1.283030000000000115e+00,7.597854210000000164e-01,3.401987479999999953e-01,3.401987479999999953e-01,3.401987479999999953e-01,3.401987479999999953e-01
1.284030000000000005e+00,7.597722810000000493e-01,3.403193489999999932e-01,3.403193489999999932e-01,3.403193489999999932e-01,3.403193489999999932e-01
1.285029999999999895e+00,7.597587559999999796e-01,3.404436719999999750e-01,3.404436719999999750e-01,3.404436719999999750e-01,3.404436719999999750e-01
1.286030000000000006e+00,7.597448460000000292e-01,3.405717280000000180e-01,3.405717280000000180e-01,3.405717280000000180e-01,3.405717280000000180e-01
1.287029999999999896e+00,7.597305509999999762e-01,3.407035279999999777e-01,3.407035279999999777e-01,3.407035279999999777e-01,3.407035279999999777e-01
1.288030000000000008e+00,7.597158710000000426e-01,3.408391909999999858e-01,3.408391909999999858e-01,3.408391909999999858e-01,3.408391909999999858e-01
1.289030000000000120e+00,7.597008090000000324e-01,3.409784129999999802e-01,3.409784129999999802e-01,3.409784129999999802e-01,3.409784129999999802e-01
1.290030000000000010e+00,7.596853630000000024e-01,3.411215160000000135e-01,3.411215160000000135e-01,3.411215160000000135e-01,3.411215160000000135e-01
1.291030000000000122e+00,7.596695340000000352e-01,3.412684169999999906e-01,3.412684169999999906e-01,3.412684169999999906e-01,3.412684169999999906e-01
1.292030000000000012e+00,7.596533250000000459e-01,3.414192569999999760e-01,3.414192569999999760e-01,3.414192569999999760e-01,3.414192569999999760e-01
1.293029999999999902e+00,7.596367339999999801e-01,3.415736600000000012e-01,3.415736600000000012e-01,3.415736600000000012e-01,3.415736600000000012e-01
1.294030000000000014e+00,7.596197620000000317e-01,3.417320220000000242e-01,3.417320220000000242e-01,3.417320220000000242e-01,3.417320220000000242e-01
1.295029999999999903e+00,7.596024110000000329e-01,3.418942389999999887e-01,3.418942389999999887e-01,3.418942389999999887e-01,3.418942389999999887e-01
1.296030000000000015e+00,7.595846800000000121e-01,3.420604810000000273e-01,3.420604810000000273e-01,3.420604810000000273e-01,3.420604810000000273e-01
1.297029999999999905e+00,7.595665719999999954e-01,3.422302910000000198e-01,3.422302910000000198e-01,3.422302910000000198e-01,3.422302910000000198e-01
1.298030000000000017e+00,7.595480850000000395e-01,3.424041449999999931e-01,3.424041449999999931e-01,3.424041449999999931e-01,3.424041449999999931e-01
1.299030000000000129e+00,7.595292219999999483e-01,3.425821019999999995e-01,3.425821019999999995e-01,3.425821019999999995e-01,3.425821019999999995e-01
1.300030000000000019e+00,7.595099830000000551e-01,3.427636310000000130e-01,3.427636310000000130e-01,3.427636310000000130e-01,3.427636310000000130e-01
1.301029999999999909e+00,7.594903680000000268e-01,3.429492760000000251e-01,3.429492760000000251e-01,3.429492760000000251e-01,3.429492760000000251e-01
1.302030000000000021e+00,7.594703779999999460e-01,3.431388930000000004e-01,3.431388930000000004e-01,3.431388930000000004e-01,3.431388930000000004e-01
1.303029999999999911e+00,7.594500140000000066e-01,3.433324939999999881e-01,3.433324939999999881e-01,3.433324939999999881e-01,3.433324939999999881e-01
1.304030000000000022e+00,7.594292780000000409e-01,3.435300949999999798e-01,3.435300949999999798e-01,3.435300949999999798e-01,3.435300949999999798e-01
1.305029999999999912e+00,7.594081689999999663e-01,3.437317180000000194e-01,3.437317180000000194e-01,3.437317180000000194e-01,3.437317180000000194e-01
1.306029999999999802e+00,7.593866889999999481e-01,3.439373809999999865e-01,3.439373809999999865e-01,3.439373809999999865e-01,3.439373809999999865e-01
1.307030000000000136e+00,7.593648379999999865e-01,3.441471039999999815e-01,3.441471039999999815e-01,3.441471039999999815e-01,3.441471039999999815e-01
1.308030000000000026e+00,7.593426170000000530e-01,3.443609080000000211e-01,3.443609080000000211e-01,3.443609080000000211e-01,3.443609080000000211e-01
1.309030000000000138e+00,7.593200279999999802e-01,3.445788140000000110e-01,3.445788140000000110e-01,3.445788140000000110e-01,3.445788140000000110e-01
1.310030000000000028e+00,7.592970709999999901e-01,3.448008430000000235e-01,3.448008430000000235e-01,3.448008430000000235e-01,3.448008430000000235e-01
1.311029999999999918e+00,7.592737459999999716e-01,3.450270180000000186e-01,3.450270180000000186e-01,3.450270180000000186e-01,3.450270180000000186e-01
1.312030000000000030e+00,7.592500559999999510e-01,3.452573600000000131e-01,3.452573600000000131e-01,3.452573600000000131e-01,3.452573600000000131e-01
1.313029999999999919e+00,7.592259999999999565e-01,3.454918929999999944e-01,3.454918929999999944e-01,3.454918929999999944e-01,3.454918929999999944e-01
1.314030000000000031e+00,7.592015810000000142e-01,3.457309680000000274e-01,3.457309680000000274e-01,3.457309680000000274e-01,3.457309680000000274e-01
1.315029999999999921e+00,7.591767969999999588e-01,3.459736370000000005e-01,3.459736370000000005e-01,3.459736370000000005e-01,3.459736370000000005e-01
1.316030000000000033e+00,7.591516520000000101e-01,3.462212239999999941e-01,3.462212239999999941e-01,3.462212239999999941e-01,3.462212239999999941e-01
1.317030000000000145e+00,7.591261449999999744e-01,3.464724240000000011e-01,3.464724240000000011e-01,3.464724240000000011e-01,3.464724240000000011e-01
1.318030000000000035e+00,7.591002780000000172e-01,3.467282609999999821e-01,3.467282609999999821e-01,3.467282609999999821e-01,3.467282609999999821e-01
1.319029999999999925e+00,7.590740519999999991e-01,3.469884560000000007e-01,3.469884560000000007e-01,3.469884560000000007e-01,3.469884560000000007e-01
1.320030000000000037e+00,7.590474680000000030e-01,3.472530149999999982e-01,3.472530149999999982e-01,3.472530149999999982e-01,3.472530149999999982e-01
1.321029999999999927e+00,7.590205260000000287e-01,3.475223849999999892e-01,3.475223849999999892e-01,3.475223849999999892e-01,3.475223849999999892e-01
1.322030000000000038e+00,7.589932280000000198e-01,3.477957899999999936e-01,3.477957899999999936e-01,3.477957899999999936e-01,3.477957899999999936e-01
1.323029999999999928e+00,7.589655760000000306e-01,3.480731910000000040e-01,3.480731910000000040e-01,3.480731910000000040e-01,3.480731910000000040e-01
1.324029999999999818e+00,7.589375689999999786e-01,3.483554879999999909e-01,3.483554879999999909e-01,3.483554879999999909e-01,3.483554879999999909e-01
1.325030000000000152e+00,7.589092090000000290e-01,3.486427859999999823e-01,3.486427859999999823e-01,3.486427859999999823e-01,3.486427859999999823e-01
1.326030000000000042e+00,7.588804980000000144e-01,3.489341830000000089e-01,3.489341830000000089e-01,3.489341830000000089e-01,3.489341830000000089e-01
1.327030000000000154e+00,7.588514360000000458e-01,3.492301349999999971e-01,3.492301349999999971e-01,3.492301349999999971e-01,3.492301349999999971e-01
1.328030000000000044e+00,7.588220249999999556e-01,3.495306970000000013e-01,3.495306970000000013e-01,3.495306970000000013e-01,3.495306970000000013e-01
1.329029999999999934e+00,7.587922649999999658e-01,3.498358990000000057e-01,3.498358990000000057e-01,3.498358990000000057e-01,3.498358990000000057e-01
1.330030000000000046e+00,7.587621589999999916e-01,3.501452259999999761e-01,3.501452259999999761e-01,3.501452259999999761e-01,3.501452259999999761e-01
1.331029999999999935e+00,7.587317059999999502e-01,3.504597709999999755e-01,3.504597709999999755e-01,3.504597709999999755e-01,3.504597709999999755e-01
1.332030000000000047e+00,7.587009089999999789e-01,3.507796639999999910e-01,3.507796639999999910e-01,3.507796639999999910e-01,3.507796639999999910e-01
1.333029999999999937e+00,7.586697679999999666e-01,3.511031849999999843e-01,3.511031849999999843e-01,3.511031849999999843e-01,3.511031849999999843e-01
1.334029999999999827e+00,7.586382849999999678e-01,3.514326750000000277e-01,3.514326750000000277e-01,3.514326750000000277e-01,3.514326750000000277e-01
1.335030000000000161e+00,7.586064609999999542e-01,3.517664649999999726e-01,3.517664649999999726e-01,3.517664649999999726e-01,3.517664649999999726e-01
1.336030000000000051e+00,7.585742970000000085e-01,3.521044660000000048e-01,3.521044660000000048e-01,3.521044660000000048e-01,3.521044660000000048e-01
1.337029999999999941e+00,7.585417939999999914e-01,3.524486800000000142e-01,3.524486800000000142e-01,3.524486800000000142e-01,3.524486800000000142e-01
1.338030000000000053e+00,7.585089550000000402e-01,3.527972589999999742e-01,3.527972589999999742e-01,3.527972589999999742e-01,3.527972589999999742e-01
1.339029999999999943e+00,7.584757789999999611e-01,3.531508159999999785e-01,3.531508159999999785e-01,3.531508159999999785e-01,3.531508159999999785e-01
1.340030000000000054e+00,7.584422690000000022e-01,3.535094260000000155e-01,3.535094260000000155e-01,3.535094260000000155e-01,3.535094260000000155e-01
1.341029999999999944e+00,7.584084260000000244e-01,3.538731290000000085e-01,3.538731290000000085e-01,3.538731290000000085e-01,3.538731290000000085e-01
1.342029999999999834e+00,7.583742500000000275e-01,3.542411979999999794e-01,3.542411979999999794e-01,3.542411979999999794e-01,3.542411979999999794e-01
1.343029999999999946e+00,7.583397440000000378e-01,3.546159589999999806e-01,3.546159589999999806e-01,3.546159589999999806e-01,3.546159589999999806e-01
1.344030000000000058e+00,7.583049090000000270e-01,3.549944199999999772e-01,3.549944199999999772e-01,3.549944199999999772e-01,3.549944199999999772e-01
1.345030000000000170e+00,7.582697459999999667e-01,3.553797109999999870e-01,3.553797109999999870e-01,3.553797109999999870e-01,3.553797109999999870e-01
1.346030000000000060e+00,7.582342570000000226e-01,3.557695730000000056e-01,3.557695730000000056e-01,3.557695730000000056e-01,3.557695730000000056e-01
1.347029999999999950e+00,7.581984419999999725e-01,3.561647609999999964e-01,3.561647609999999964e-01,3.561647609999999964e-01,3.561647609999999964e-01
1.348030000000000062e+00,7.581623039999999536e-01,3.565653670000000219e-01,3.565653670000000219e-01,3.565653670000000219e-01,3.565653670000000219e-01
1.349029999999999951e+00,7.581258429999999660e-01,3.569714370000000025e-01,3.569714370000000025e-01,3.569714370000000025e-01,3.569714370000000025e-01
1.350029999999999841e+00,7.580890620000000357e-01,3.573830210000000229e-01,3.573830210000000229e-01,3.573830210000000229e-01,3.573830210000000229e-01
1.351029999999999953e+00,7.580519610000000519e-01,3.578001699999999730e-01,3.578001699999999730e-01,3.578001699999999730e-01,3.578001699999999730e-01
1.352029999999999843e+00,7.580145430000000406e-01,3.582229390000000180e-01,3.582229390000000180e-01,3.582229390000000180e-01,3.582229390000000180e-01
1.353030000000000177e+00,7.579768080000000019e-01,3.586513800000000196e-01,3.586513800000000196e-01,3.586513800000000196e-01,3.586513800000000196e-01
1.354030000000000067e+00,7.579387579999999902e-01,3.590855490000000039e-01,3.590855490000000039e-01,3.590855490000000039e-01,3.590855490000000039e-01
1.355029999999999957e+00,7.579003949999999490e-01,3.595255030000000240e-01,3.595255030000000240e-01,3.595255030000000240e-01,3.595255030000000240e-01
1.356030000000000069e+00,7.578617199999999610e-01,3.599712970000000234e-01,3.599712970000000234e-01,3.599712970000000234e-01,3.599712970000000234e-01
1.357029999999999959e+00,7.578227339999999979e-01,3.604229919999999976e-01,3.604229919999999976e-01,3.604229919999999976e-01,3.604229919999999976e-01
1.358030000000000070e+00,7.577834399999999748e-01,3.608806469999999988e-01,3.608806469999999988e-01,3.608806469999999988e-01,3.608806469999999988e-01
1.359029999999999960e+00,7.577438380000000029e-01,3.613443230000000228e-01,3.613443230000000228e-01,3.613443230000000228e-01,3.613443230000000228e-01
1.360029999999999850e+00,7.577039309999999972e-01,3.618140810000000096e-01,3.618140810000000096e-01,3.618140810000000096e-01,3.618140810000000096e-01
1.361029999999999962e+00,7.576637189999999578e-01,3.622899869999999800e-01,3.622899869999999800e-01,3.622899869999999800e-01,3.622899869999999800e-01
1.362030000000000074e+00,7.576232050000000218e-01,3.627721030000000124e-01,3.627721030000000124e-01,3.627721030000000124e-01,3.627721030000000124e-01
1.363030000000000186e+00,7.575823900000000499e-01,3.632604970000000155e-01,3.632604970000000155e-01,3.632604970000000155e-01,3.632604970000000155e-01
1.364030000000000076e+00,7.575412759999999857e-01,3.637552350000000101e-01,3.637552350000000101e-01,3.637552350000000101e-01,3.637552350000000101e-01
1.365029999999999966e+00,7.574998640000000227e-01,3.642563870000000148e-01,3.642563870000000148e-01,3.642563870000000148e-01,3.642563870000000148e-01
1.366030000000000078e+00,7.574581559999999936e-01,3.647640229999999928e-01,3.647640229999999928e-01,3.647640229999999928e-01,3.647640229999999928e-01
1.367029999999999967e+00,7.574161529999999809e-01,3.652782139999999900e-01,3.652782139999999900e-01,3.652782139999999900e-01,3.652782139999999900e-01
1.368029999999999857e+00,7.573738580000000109e-01,3.657990329999999957e-01,3.657990329999999957e-01,3.657990329999999957e-01,3.657990329999999957e-01
1.369029999999999969e+00,7.573312720000000553e-01,3.663265540000000264e-01,3.663265540000000264e-01,3.663265540000000264e-01,3.663265540000000264e-01
1.370029999999999859e+00,7.572883959999999748e-01,3.668608540000000140e-01,3.668608540000000140e-01,3.668608540000000140e-01,3.668608540000000140e-01
1.371029999999999971e+00,7.572452320000000459e-01,3.674020089999999739e-01,3.674020089999999739e-01,3.674020089999999739e-01,3.674020089999999739e-01
1.372030000000000083e+00,7.572017829999999616e-01,3.679500989999999749e-01,3.679500989999999749e-01,3.679500989999999749e-01,3.679500989999999749e-01
1.373029999999999973e+00,7.571580490000000552e-01,3.685052039999999751e-01,3.685052039999999751e-01,3.685052039999999751e-01,3.685052039999999751e-01
1.374030000000000085e+00,7.571140320000000479e-01,3.690674070000000140e-01,3.690674070000000140e-01,3.690674070000000140e-01,3.690674070000000140e-01
1.375029999999999974e+00,7.570697349999999659e-01,3.696367899999999929e-01,3.696367899999999929e-01,3.696367899999999929e-01,3.696367899999999929e-01
1.376030000000000086e+00,7.570251580000000313e-01,3.702134389999999775e-01,3.702134389999999775e-01,3.702134389999999775e-01,3.702134389999999775e-01
1.377029999999999976e+00,7.569803050000000200e-01,3.707974410000000054e-01,3.707974410000000054e-01,3.707974410000000054e-01,3.707974410000000054e-01
1.378029999999999866e+00,7.569351749999999601e-01,3.713888850000000019e-01,3.713888850000000019e-01,3.713888850000000019e-01,3.713888850000000019e-01
1.379029999999999978e+00,7.568897719999999607e-01,3.719878609999999752e-01,3.719878609999999752e-01,3.719878609999999752e-01,3.719878609999999752e-01
1.380029999999999868e+00,7.568440969999999934e-01,3.725944600000000162e-01,3.725944600000000162e-01,3.725944600000000162e-01,3.725944600000000162e-01
1.381030000000000202e+00,7.567981520000000017e-01,3.732087780000000188e-01,3.732087780000000188e-01,3.732087780000000188e-01,3.732087780000000188e-01
1.382030000000000092e+00,7.567519379999999574e-01,3.738309080000000173e-01,3.738309080000000173e-01,3.738309080000000173e-01,3.738309080000000173e-01
1.383029999999999982e+00,7.567054570000000258e-01,3.744609489999999874e-01,3.744609489999999874e-01,3.744609489999999874e-01,3.744609489999999874e-01
1.384030000000000094e+00,7.566587120000000111e-01,3.750989989999999885e-01,3.750989989999999885e-01,3.750989989999999885e-01,3.750989989999999885e-01
1.385029999999999983e+00,7.566117049999999677e-01,3.757451600000000225e-01,3.757451600000000225e-01,3.757451600000000225e-01,3.757451600000000225e-01
1.386029999999999873e+00,7.565644360000000068e-01,3.763995339999999801e-01,3.763995339999999801e-01,3.763995339999999801e-01,3.763995339999999801e-01
1.387029999999999985e+00,7.565169080000000434e-01,3.770622270000000276e-01,3.770622270000000276e-01,3.770622270000000276e-01,3.770622270000000276e-01
1.388029999999999875e+00,7.564691220000000493e-01,3.777333440000000264e-01,3.777333440000000264e-01,3.777333440000000264e-01,3.777333440000000264e-01
1.389029999999999987e+00,7.564210820000000224e-01,3.784129940000000025e-01,3.784129940000000025e-01,3.784129940000000025e-01,3.784129940000000025e-01
1.390030000000000099e+00,7.563727869999999909e-01,3.791012879999999807e-01,3.791012879999999807e-01,3.791012879999999807e-01,3.791012879999999807e-01
1.391029999999999989e+00,7.563242420000000354e-01,3.797983380000000131e-01,3.797983380000000131e-01,3.797983380000000131e-01,3.797983380000000131e-01
1.392030000000000101e+00,7.562754459999999623e-01,3.805042579999999841e-01,3.805042579999999841e-01,3.805042579999999841e-01,3.805042579999999841e-01
1.393029999999999990e+00,7.562264029999999915e-01,3.812191650000000265e-01,3.812191650000000265e-01,3.812191650000000265e-01,3.812191650000000265e-01
1.394030000000000102e+00,7.561771139999999836e-01,3.819431759999999954e-01,3.819431759999999954e-01,3.819431759999999954e-01,3.819431759999999954e-01
1.395029999999999992e+00,7.561275809999999931e-01,3.826764129999999930e-01,3.826764129999999930e-01,3.826764129999999930e-01,3.826764129999999930e-01
1.396029999999999882e+00,7.560778059999999634e-01,3.834189980000000109e-01,3.834189980000000109e-01,3.834189980000000109e-01,3.834189980000000109e-01
1.397029999999999994e+00,7.560277920000000318e-01,3.841710540000000118e-01,3.841710540000000118e-01,3.841710540000000118e-01,3.841710540000000118e-01
1.398029999999999884e+00,7.559775389999999762e-01,3.849327080000000123e-01,3.849327080000000123e-01,3.849327080000000123e-01,3.849327080000000123e-01
1.399029999999999996e+00,7.559270500000000448e-01,3.857040880000000005e-01,3.857040880000000005e-01,3.857040880000000005e-01,3.857040880000000005e-01
1.400030000000000108e+00,7.558763269999999590e-01,3.864853249999999907e-01,3.864853249999999907e-01,3.864853249999999907e-01,3.864853249999999907e-01
1.401029999999999998e+00,7.558253729999999670e-01,3.872765499999999972e-01,3.872765499999999972e-01,3.872765499999999972e-01,3.872765499999999972e-01
1.402030000000000109e+00,7.557741879999999579e-01,3.880778979999999767e-01,3.880778979999999767e-01,3.880778979999999767e-01,3.880778979999999767e-01
1.403029999999999999e+00,7.557227760000000405e-01,3.888895059999999959e-01,3.888895059999999959e-01,3.888895059999999959e-01,3.888895059999999959e-01
1.404029999999999889e+00,7.556711369999999928e-01,3.897115110000000104e-01,3.897115110000000104e-01,3.897115110000000104e-01,3.897115110000000104e-01
1.405030000000000001e+00,7.556192750000000347e-01,3.905440530000000021e-01,3.905440530000000021e-01,3.905440530000000021e-01,3.905440530000000021e-01
1.406029999999999891e+00,7.555671900000000552e-01,3.913872749999999789e-01,3.913872749999999789e-01,3.913872749999999789e-01,3.913872749999999789e-01
1.407030000000000003e+00,7.555148860000000521e-01,3.922413189999999772e-01,3.922413189999999772e-01,3.922413189999999772e-01,3.922413189999999772e-01
1.408029999999999893e+00,7.554623649999999691e-01,3.931063329999999745e-01,3.931063329999999745e-01,3.931063329999999745e-01,3.931063329999999745e-01
1.409030000000000005e+00,7.554096270000000279e-01,3.939824630000000050e-01,3.939824630000000050e-01,3.939824630000000050e-01,3.939824630000000050e-01
1.410030000000000117e+00,7.553566760000000047e-01,3.948698589999999897e-01,3.948698589999999897e-01,3.948698589999999897e-01,3.948698589999999897e-01
1.411030000000000006e+00,7.553035139999999537e-01,3.957686710000000163e-01,3.957686710000000163e-01,3.957686710000000163e-01,3.957686710000000163e-01
1.412030000000000118e+00,7.552501419999999577e-01,3.966790519999999765e-01,3.966790519999999765e-01,3.966790519999999765e-01,3.966790519999999765e-01
1.413030000000000008e+00,7.551965630000000429e-01,3.976011569999999828e-01,3.976011569999999828e-01,3.976011569999999828e-01,3.976011569999999828e-01
1.414029999999999898e+00,7.551427790000000417e-01,3.985351420000000089e-01,3.985351420000000089e-01,3.985351420000000089e-01,3.985351420000000089e-01
1.415030000000000010e+00,7.550887920000000086e-01,3.994811620000000008e-01,3.994811620000000008e-01,3.994811620000000008e-01,3.994811620000000008e-01
1.416029999999999900e+00,7.550346030000000264e-01,4.004393780000000125e-01,4.004393780000000125e-01,4.004393780000000125e-01,4.004393780000000125e-01
1.417029999999999790e+00,7.549802169999999535e-01,4.014099489999999881e-01,4.014099489999999881e-01,4.014099489999999881e-01,4.014099489999999881e-01
1.418030000000000124e+00,7.549256330000000403e-01,4.023930350000000100e-01,4.023930350000000100e-01,4.023930350000000100e-01,4.023930350000000100e-01
1.419030000000000014e+00,7.548708549999999518e-01,4.033887999999999918e-01,4.033887999999999918e-01,4.033887999999999918e-01,4.033887999999999918e-01
1.420030000000000125e+00,7.548158849999999642e-01,4.043974060000000148e-01,4.043974060000000148e-01,4.043974060000000148e-01,4.043974060000000148e-01
1.421030000000000015e+00,7.547607240000000495e-01,4.054190180000000199e-01,4.054190180000000199e-01,4.054190180000000199e-01,4.054190180000000199e-01
1.422029999999999905e+00,7.547053759999999833e-01,4.064537990000000045e-01,4.064537990000000045e-01,4.064537990000000045e-01,4.064537990000000045e-01
1.423030000000000017e+00,7.546498419999999596e-01,4.075019160000000196e-01,4.075019160000000196e-01,4.075019160000000196e-01,4.075019160000000196e-01
1.424029999999999907e+00,7.545941240000000327e-01,4.085635349999999777e-01,4.085635349999999777e-01,4.085635349999999777e-01,4.085635349999999777e-01
1.425030000000000019e+00,7.545382250000000068e-01,4.096388209999999863e-01,4.096388209999999863e-01,4.096388209999999863e-01,4.096388209999999863e-01
1.426029999999999909e+00,7.544821470000000474e-01,4.107279420000000125e-01,4.107279420000000125e-01,4.107279420000000125e-01,4.107279420000000125e-01
1.427030000000000021e+00,7.544258919999999868e-01,4.118310629999999972e-01,4.118310629999999972e-01,4.118310629999999972e-01,4.118310629999999972e-01
1.428030000000000133e+00,7.543694619999999906e-01,4.129483500000000196e-01,4.129483500000000196e-01,4.129483500000000196e-01,4.129483500000000196e-01
1.429030000000000022e+00,7.543128599999999739e-01,4.140799700000000194e-01,4.140799700000000194e-01,4.140799700000000194e-01,4.140799700000000194e-01
1.430030000000000134e+00,7.542560870000000195e-01,4.152260879999999932e-01,4.152260879999999932e-01,4.152260879999999932e-01,4.152260879999999932e-01
1.431030000000000024e+00,7.541991470000000142e-01,4.163868680000000211e-01,4.163868680000000211e-01,4.163868680000000211e-01,4.163868680000000211e-01
1.432029999999999914e+00,7.541420399999999580e-01,4.175624749999999885e-01,4.175624749999999885e-01,4.175624749999999885e-01,4.175624749999999885e-01
1.433030000000000026e+00,7.540847699999999598e-01,4.187530689999999778e-01,4.187530689999999778e-01,4.187530689999999778e-01,4.187530689999999778e-01
1.434029999999999916e+00,7.540273389999999631e-01,4.199588129999999864e-01,4.199588129999999864e-01,4.199588129999999864e-01,4.199588129999999864e-01
1.435029999999999806e+00,7.539697490000000224e-01,4.211798660000000138e-01,4.211798660000000138e-01,4.211798660000000138e-01,4.211798660000000138e-01
1.436030000000000140e+00,7.539120019999999700e-01,4.224163859999999771e-01,4.224163859999999771e-01,4.224163859999999771e-01,4.224163859999999771e-01
1.437030000000000030e+00,7.538541010000000542e-01,4.236685270000000170e-01,4.236685270000000170e-01,4.236685270000000170e-01,4.236685270000000170e-01
1.438030000000000141e+00,7.537960470000000246e-01,4.249364429999999970e-01,4.249364429999999970e-01,4.249364429999999970e-01,4.249364429999999970e-01
1.439030000000000031e+00,7.537378439999999902e-01,4.262202840000000048e-01,4.262202840000000048e-01,4.262202840000000048e-01,4.262202840000000048e-01
1.440029999999999921e+00,7.536794930000000337e-01,4.275201980000000179e-01,4.275201980000000179e-01,4.275201980000000179e-01,4.275201980000000179e-01
1.441030000000000033e+00,7.536209969999999592e-01,4.288363299999999878e-01,4.288363299999999878e-01,4.288363299999999878e-01,4.288363299999999878e-01
1.442029999999999923e+00,7.535623580000000432e-01,4.301688200000000073e-01,4.301688200000000073e-01,4.301688200000000073e-01,4.301688200000000073e-01
1.443030000000000035e+00,7.535035780000000072e-01,4.315178049999999765e-01,4.315178049999999765e-01,4.315178049999999765e-01,4.315178049999999765e-01
1.444029999999999925e+00,7.534446599999999883e-01,4.328834200000000187e-01,4.328834200000000187e-01,4.328834200000000187e-01,4.328834200000000187e-01
1.445030000000000037e+00,7.533856060000000410e-01,4.342657919999999838e-01,4.342657919999999838e-01,4.342657919999999838e-01,4.342657919999999838e-01
1.446030000000000149e+00,7.533264179999999977e-01,4.356650479999999992e-01,4.356650479999999992e-01,4.356650479999999992e-01,4.356650479999999992e-01
1.447030000000000038e+00,7.532670989999999955e-01,4.370813060000000028e-01,4.370813060000000028e-01,4.370813060000000028e-01,4.370813060000000028e-01
1.448030000000000150e+00,7.532076509999999780e-01,4.385146810000000173e-01,4.385146810000000173e-01,4.385146810000000173e-01,4.385146810000000173e-01
1.449030000000000040e+00,7.531480759999999997e-01,4.399652840000000120e-01,4.399652840000000120e-01,4.399652840000000120e-01,4.399652840000000120e-01
1.450029999999999930e+00,7.530883769999999755e-01,4.414332169999999889e-01,4.414332169999999889e-01,4.414332169999999889e-01,4.414332169999999889e-01
1.451030000000000042e+00,7.530285559999999601e-01,4.429185800000000062e-01,4.429185800000000062e-01,4.429185800000000062e-01,4.429185800000000062e-01
1.452029999999999932e+00,7.529686159999999795e-01,4.444214630000000166e-01,4.444214630000000166e-01,4.444214630000000166e-01,4.444214630000000166e-01
1.453029999999999822e+00,7.529085580000000055e-01,4.459419530000000020e-01,4.459419530000000020e-01,4.459419530000000020e-01,4.459419530000000020e-01
1.454029999999999934e+00,7.528483860000000361e-01,4.474801290000000042e-01,4.474801290000000042e-01,4.474801290000000042e-01,4.474801290000000042e-01
1.455030000000000046e+00,7.527881010000000428e-01,4.490360629999999853e-01,4.490360629999999853e-01,4.490360629999999853e-01,4.490360629999999853e-01
1.456030000000000157e+00,7.527277060000000519e-01,4.506098210000000215e-01,4.506098210000000215e-01,4.506098210000000215e-01,4.506098210000000215e-01
1.457030000000000047e+00,7.526672030000000069e-01,4.522014619999999985e-01,4.522014619999999985e-01,4.522014619999999985e-01,4.522014619999999985e-01
1.458029999999999937e+00,7.526065950000000448e-01,4.538110349999999737e-01,4.538110349999999737e-01,4.538110349999999737e-01,4.538110349999999737e-01
1.459030000000000049e+00,7.525458839999999983e-01,4.554385850000000069e-01,4.554385850000000069e-01,4.554385850000000069e-01,4.554385850000000069e-01
1.460029999999999939e+00,7.524850730000000043e-01,4.570841480000000234e-01,4.570841480000000234e-01,4.570841480000000234e-01,4.570841480000000234e-01
1.461030000000000051e+00,7.524241640000000064e-01,4.587477500000000097e-01,4.587477500000000097e-01,4.587477500000000097e-01,4.587477500000000097e-01
1.462029999999999941e+00,7.523631579999999763e-01,4.604294139999999813e-01,4.604294139999999813e-01,4.604294139999999813e-01,4.604294139999999813e-01
1.463029999999999831e+00,7.523020599999999947e-01,4.621291499999999886e-01,4.621291499999999886e-01,4.621291499999999886e-01,4.621291499999999886e-01
1.464030000000000165e+00,7.522408710000000331e-01,4.638469630000000010e-01,4.638469630000000010e-01,4.638469630000000010e-01,4.638469630000000010e-01
